"","X","DHSID","lat","long","base_WI_no_elec_m","n","dhsID_year","cnn_3q_42_ENS_pred","year","survey_year","row_num","treated_unit","treat_year","treated_id","ntl_2003","ntl_2004","ntl_2005","ntl_2006","ntl_2007","ntl_2008","ntl_2009","ntl_2010","ntl_2011","ntl_2012","ntl_2013","ntl_2014","ntl_2015","ntl_2016"
"7352",12823,"UG201600000556",0.615528853225,30.3602955099,-0.484851348814999,29,"UG201600000556_2014",-1.34160530567,2014,2016,1663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7363",12842,"UG201600000562",0.152314340474,30.7059020993,-0.324460412063072,29,"UG201600000562_2014",-1.4404604435,2014,2016,1669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7372",12854,"UG201600000563",-0.0575010010293,30.6608013029,-0.297627096758353,27,"UG201600000563_2014",-1.71869707108,2014,2016,1670,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7383",12871,"UG201600000564",0.187108770514,30.7614334005,-0.812130123777911,28,"UG201600000564_2014",-1.52974557877,2014,2016,1671,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7396",12890,"UG201600000565",-0.29278459822,30.6185106553,-0.65339067892545,28,"UG201600000565_2014",-1.70558750629,2014,2016,1672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7404",12906,"UG201600000566",-0.0349175894586,31.0071277749,-0.0513823593845805,29,"UG201600000566_2014",-1.711997509,2014,2016,1673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7421",12932,"UG201600000567",-0.794600195881,31.1393598222,-1.42373479988109,25,"UG201600000567_2014",-1.19188523293,2014,2016,1674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7432",12950,"UG201600000568",-0.868028688704,30.8390140041,-0.841647487005114,25,"UG201600000568_2014",-2.60346364975,2014,2016,1675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7447",12970,"UG201600000569",-0.8120927842,31.0503099812,-0.801550208283842,23,"UG201600000569_2014",-1.91380691528,2014,2016,1676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7450",12977,"UG201600000570",-0.77307282858,30.720834684,0.0771126505946343,27,"UG201600000570_2014",-0.243003562093,2014,2016,1677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7465",13001,"UG201600000574",-0.356151543645,30.6586296013,-0.340302503619112,29,"UG201600000574_2014",-2.08361983299,2014,2016,1681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7477",13018,"UG201600000575",-0.319808796924,30.5306916338,-0.883444424734654,29,"UG201600000575_2014",-1.98306977749,2014,2016,1682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7481",13023,"UG201600000576",-0.832400732033,30.4825748299,-1.09787156127018,29,"UG201600000576_2014",-1.33089232445,2014,2016,1683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7495",13045,"UG201600000578",0.0182090385262,30.5714785079,-0.372285516900408,29,"UG201600000578_2014",-1.41272604465,2014,2016,1685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7506",13062,"UG201600000579",0.0885853520199,30.5671845384,-0.602881860309731,27,"UG201600000579_2014",-1.38376569748,2014,2016,1686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7516",13079,"UG201600000580",-0.284113409133,30.363762651,-0.989686097436404,24,"UG201600000580_2014",-1.27410781384,2014,2016,1687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7530",13097,"UG201600000581",-0.38145496222,30.4729998501,-1.09325344819842,25,"UG201600000581_2014",-1.3213891983,2014,2016,1688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7539",13114,"UG201600000582",-0.697420886887,30.2124728743,-0.092106801442628,28,"UG201600000582_2014",-0.479981213808,2014,2016,1689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7556",13140,"UG201600000585",-0.228087190354,30.1689080353,-1.359999617595,26,"UG201600000585_2014",-1.44585466385,2014,2016,1691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7559",13143,"UG201600000587",-0.393402557358,30.1634713526,-0.908258370849215,28,"UG201600000587_2014",-1.3629181385,2014,2016,1693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7575",13169,"UG201600000588",-0.531995257657,30.0419190787,-0.46197840922972,27,"UG201600000588_2014",-0.699879109859,2014,2016,1694,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7583",13179,"UG201600000589",-0.531392078808,30.0172773456,-0.834577163256579,28,"UG201600000589_2014",-0.439634501934,2014,2016,1695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7597",13204,"UG201600000590",-0.599434116664,30.0985234089,-0.400080508618405,27,"UG201600000590_2014",-1.34668517113,2014,2016,1696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7604",13215,"UG201600000591",-0.576697618082,30.0188185905,-0.124181628307846,28,"UG201600000591_2014",-1.19777297974,2014,2016,1697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7614",13228,"UG201600000593",-0.774974373035,30.1735287962,-1.18500261619487,26,"UG201600000593_2014",-0.64590471983,2014,2016,1699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7629",13254,"UG201600000596",-0.883287518146,30.5459140824,-1.22957949964333,29,"UG201600000596_2014",-1.03280484676,2014,2016,1702,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7638",13269,"UG201600000598",-0.967696715267,30.1351017386,0.0237463851404211,26,"UG201600000598_2014",-0.611410021782,2014,2016,1704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7655",13293,"UG201600000606",-0.0567422185074,30.4301544715,-0.811904770435793,27,"UG201600000606_2014",-1.64946401119,2014,2016,1711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7658",13313,"UG201600000613",-0.971006805972,29.8593947587,-0.93831750150674,29,"UG201600000613_2014",-1.39092636108,2014,2016,1717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7671",13334,"UG201600000616",-0.773024233526,30.0440282075,-0.288337541540216,29,"UG201600000616_2014",-1.36115145683,2014,2016,1720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7683",13355,"UG201600000617",-0.441406383706,29.7996784687,-1.20211422008028,23,"UG201600000617_2014",-1.32267796993,2014,2016,1721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7697",13374,"UG201600000621",-0.65716171724,29.7173085675,-0.831654896939222,26,"UG201600000621_2014",-1.82272350788,2014,2016,1725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7709",13394,"UG201600000622",-0.899393560315,29.7238921921,-0.812859130043965,27,"UG201600000622_2014",-2.42876386642,2014,2016,1726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7713",13398,"UG201600000623",-0.690425365229,29.7820863401,-1.14361141237698,27,"UG201600000623_2014",-1.29378139973,2014,2016,1727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7724",13418,"UG201600000625",-1.30395658287,30.0327403097,-0.421256597908769,27,"UG201600000625_2014",-0.92923951149,2014,2016,1729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7743",13445,"UG201600000629",-1.43349152419,29.9776895175,-0.366035054892687,26,"UG201600000629_2014",-1.53009009361,2014,2016,1733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7754",13479,"UG201600000631",-1.28347528542,29.9069119274,-1.11663234930203,30,"UG201600000631_2014",-2.29555845261,2014,2016,1735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7760",13488,"UG201600000632",-1.1224320909,29.8275940148,-0.61916720342311,28,"UG201600000632_2014",-1.12459993362,2014,2016,1736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7777",13548,"UG201600000637",-1.20671251273,30.0895216668,-0.0791041064996889,28,"UG201600000637_2014",-0.949954330921,2014,2016,1741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7781",13555,"UG201600000638",-1.21148717503,29.7536616545,-0.992299072177138,29,"UG201600000638_2014",-1.38593435287,2014,2016,1742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7798",13582,"UG201600000650",-1.18360532475,30.1271766803,-0.669889785360191,27,"UG201600000650_2014",0.160591140389,2014,2016,1754,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7802",13587,"UG201600000655",-0.412388718805,32.3910782925,-1.41960403250872,11,"UG201600000655_2014",-1.1393071413,2014,2016,1759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7818",13614,"UG201600000656",-0.249261983028,32.3775739763,-0.924655944051244,5,"UG201600000656_2014",-1.20957863331,2014,2016,1760,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7828",13626,"UG201600000657",-0.658714401015,32.3394455078,-0.418092982865205,10,"UG201600000657_2014",-1.0002644062,2014,2016,1761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7840",13645,"UG201600000664",-0.101881336583,32.6124260531,-0.609670044722282,12,"UG201600000664_2014",-0.878242433071,2014,2016,1766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7844",13652,"UG201600000665",0.0222589417156,32.7772076607,-1.85401429468049,1,"UG201600000665_2014",-1.8478937149,2014,2016,1767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7860",13675,"UG201600000667",0.0486326157076,33.276792587,-1.93257739852689,19,"UG201600000667_2014",-1.21643865108,2014,2016,1769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7876",13702,"UG201600000668",0.242356,33.254327,-1.38090090765169,22,"UG201600000668_2014",-1.41660559177,2014,2016,1770,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7885",13716,"UG201600000669",0.304805867744,33.3655791464,-1.02605139478506,25,"UG201600000669_2014",-0.942301213741,2014,2016,1771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7892",13726,"UG201600000670",0.0937987212519,33.0391823124,-1.41686858076346,20,"UG201600000670_2014",-1.44716751575,2014,2016,1772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7903",13742,"UG201600000671",0.08196458315,33.4906342473,-0.810385732066933,9,"UG201600000671_2014",-1.27115666866,2014,2016,1773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7910",13755,"UG201600000672",0.0460062077061,33.0078557229,-1.08978540462531,26,"UG201600000672_2014",-1.18390965462,2014,2016,1774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7921",13772,"UG201600000673",-0.0957084126534,33.2518583931,-0.513675395301816,9,"UG201600000673_2014",-0.406264692545,2014,2016,1775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7936",13795,"UG201600000674",0.221584249155,33.3449229135,-1.65562035514513,25,"UG201600000674_2014",-1.25362682343,2014,2016,1776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7945",13808,"UG201600000675",0.204962530782,33.268476097,-0.256147574901514,25,"UG201600000675_2014",-2.01180267334,2014,2016,1777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7962",13833,"UG201600000677",0.201055885213,33.8118775461,-1.90784010284066,28,"UG201600000677_2014",-2.4299454689,2014,2016,1778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7966",13843,"UG201600000678",-0.138174601796,33.7165382231,-1.89376575526327,25,"UG201600000678_2014",-1.52005052567,2014,2016,1779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7986",13872,"UG201600000679",-0.127396709255,33.7248085718,-0.708934128553407,21,"UG201600000679_2014",-1.27444195747,2014,2016,1780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7990",13880,"UG201600000680",0.0903406109702,33.8334377349,-0.0222026215891639,21,"UG201600000680_2014",-1.38181865215,2014,2016,1781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8005",13901,"UG201600000682",0.322631775615,33.6733011256,-1.75416273076054,25,"UG201600000682_2014",-2.00829935074,2014,2016,1783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8014",13915,"UG201600000683",0.411448475624,33.3524896313,-1.42672897845309,24,"UG201600000683_2014",-2.48768305779,2014,2016,1784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8025",13930,"UG201600000686",0.329479064,33.4770868394,0.0848532966613394,16,"UG201600000686_2014",-2.04098844528,2014,2016,1787,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8035",13947,"UG201600000687",0.235795476952,33.4579098043,-0.352881607233372,14,"UG201600000687_2014",0.000679577875417,2014,2016,1788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8050",13968,"UG201600000690",0.235902527359,33.5914551411,-1.43703687671944,27,"UG201600000690_2014",0.210160627961,2014,2016,1791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8055",13978,"UG201600000694",0.223461182546,33.4947629655,0.440400143322981,18,"UG201600000694_2014",0.218623816967,2014,2016,1795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8073",14004,"UG201600000695",0.266963375099,33.437439943,-0.837692815157398,13,"UG201600000695_2014",-1.95291316509,2014,2016,1796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8082",14020,"UG201600000696",0.451593590509,33.2950999547,-0.448185817838236,22,"UG201600000696_2014",-1.14338600636,2014,2016,1797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8090",25,"UG200600000012",-0.391236,31.768275,-0.674278967308798,24,"UG200600000012_2014",-1.33083570004,2014,2006,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8103",352,"UG200600000056",0.469334,31.767405,-1.12040227869177,24,"UG200600000056_2014",-0.781479537487,2014,2006,46,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8112",518,"UG200600000117",0.512209,33.964461,-1.39148486423166,25,"UG200600000117_2014",-0.880099177361,2014,2006,106,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8124",555,"UG200600000119",0.530134,33.602206,-1.30526549486873,24,"UG200600000119_2014",-1.19972300529,2014,2006,108,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8138",729,"UG200600000151",1.406812,34.548105,-1.55571972528713,23,"UG200600000151_2014",-1.61829817295,2014,2006,140,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8145",823,"UG200600000160",0.863255,34.330793,-1.15147131530176,25,"UG200600000160_2014",-0.771972119808,2014,2006,149,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8158",843,"UG200600000161",0.876828,34.224437,-1.11174312221913,25,"UG200600000161_2014",-1.44714796543,2014,2006,150,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8173",901,"UG200600000164",0.833838,34.356302,-1.05588245821564,21,"UG200600000164_2014",-0.794530451298,2014,2006,153,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8176",907,"UG200600000165",0.844052,34.314893,-1.32230007980462,24,"UG200600000165_2014",-0.793262422085,2014,2006,154,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8190",1031,"UG200600000183",0.623225,34.012953,-1.61170049363267,26,"UG200600000183_2014",-1.03140377998,2014,2006,172,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8203",1046,"UG200600000184",0.728098,34.012469,-1.48254363711603,26,"UG200600000184_2014",-1.49255442619,2014,2006,173,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8209",1127,"UG200600000206",1.82934,34.7193,-1.93705850662496,20,"UG200600000206_2014",-0.813941180706,2014,2006,181,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8223",1523,"UG200600000231",1.813164,34.572105,-1.67913883428056,23,"UG200600000231_2014",-3.01338291168,2014,2006,205,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8235",1916,"UG200600000280",0.331616,30.092723,-1.45637121172982,25,"UG200600000280_2014",0.186628565192,2014,2006,248,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8244",2198,"UG200600000315",-0.654555,30.204793,-0.86601456070939,26,"UG200600000315_2014",-1.46300578117,2014,2006,283,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8253",2656,"UG200900000011",-0.271521,31.363902,-0.7025992173628,25,"UG200900000011_2014",-0.154869228601,2014,2009,347,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8272",2958,"UG200900000072",0.832294,34.356101,-1.41974967968979,25,"UG200900000072_2014",-0.858571648598,2014,2009,408,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8278",2984,"UG200900000074",1.096461,34.244726,-1.07315406346811,27,"UG200900000074_2014",-0.595500409603,2014,2009,410,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8288",3001,"UG200900000077",1.24783,33.878368,-1.2563885844044,24,"UG200900000077_2014",-1.55878281593,2014,2009,413,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8297",3012,"UG200900000082",0.837958,33.895318,-1.04049743000347,28,"UG200900000082_2014",-1.02127993107,2014,2009,418,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8311",3475,"UG200900000130",1.79068,34.615286,-1.69432764865731,20,"UG200900000130_2014",-1.60974407196,2014,2009,466,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8319",3574,"UG200900000142",-1.187536,30.215306,-0.806236582047077,25,"UG200900000142_2014",-1.60661399364,2014,2009,478,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8333",3902,"UG201100000100",0.187,32.19979,-0.603049533113987,23,"UG201100000100_2014",0.67804068327,2014,2011,569,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8340",4135,"UG201100000187",0.559676,31.439357,-1.3252583426746,23,"UG201100000187_2014",-0.758544802666,2014,2011,615,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8357",4192,"UG201100000193",0.465854,31.662434,-0.77035103412497,25,"UG201100000193_2014",0.423829942942,2014,2011,618,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8364",4375,"UG201100000252",0.713404,33.530474,-1.21020222752247,25,"UG201100000252_2014",-1.52548384666,2014,2011,649,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8379",4533,"UG201100000305",0.386814,34.047757,-1.41765871567011,22,"UG201100000305_2014",-1.11966693401,2014,2011,675,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8391",4571,"UG201100000312",0.790028,34.361432,-0.74819583351187,23,"UG201100000312_2014",-1.0226162672,2014,2011,680,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8397",4595,"UG201100000333",1.151679,34.369168,-0.80793424219885,23,"UG201100000333_2014",-1.15080916882,2014,2011,692,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8413",4620,"UG201100000339",0.709386,33.886174,-1.34929423475029,24,"UG201100000339_2014",-2.18452954292,2014,2011,695,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8417",4626,"UG201100000342",0.648191,34.234604,-1.29336179231677,25,"UG201100000342_2014",0.128569036722,2014,2011,697,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8434",4652,"UG201100000345",0.629127,33.994059,-1.63439996668744,24,"UG201100000345_2014",-1.2452827692,2014,2011,698,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8446",4673,"UG201100000346",0.812973,34.077778,-1.40862614043461,24,"UG201100000346_2014",-2.42582654953,2014,2011,699,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8450",4711,"UG201100000351",1.261163,34.019736,-1.357471710253,25,"UG201100000351_2014",-2.69963979721,2014,2011,702,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8460",4778,"UG201100000364",1.277344,33.872068,-1.09528771806296,22,"UG201100000364_2014",-2.21915531158,2014,2011,709,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8480",4808,"UG201100000367",1.576364,33.814327,-1.50049167760761,25,"UG201100000367_2014",-2.04610824585,2014,2011,710,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8486",5479,"UG201100000470",2.620998,33.657362,-1.72521221233944,19,"UG201100000470_2014",-1.67625248432,2014,2011,770,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8497",5619,"UG201100000481",1.942766,34.935044,-1.09191913341621,20,"UG201100000481_2014",0.110168166459,2014,2011,781,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8508",5635,"UG201100000482",1.846083,34.681239,-1.31735426043738,15,"UG201100000482_2014",-1.01638460159,2014,2011,782,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8522",6183,"UG201100000587",0.216235,30.445981,-0.9885178421827,25,"UG201100000587_2014",0.132963344455,2014,2011,840,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8526",6206,"UG201100000596",0.031863,29.759365,-0.583454501932235,24,"UG201100000596_2014",0.257821083069,2014,2011,846,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.21720875135169,0,0.406738729036466
"8539",6570,"UG201100000662",-1.133516,30.04911,-0.903243784204362,23,"UG201100000662_2014",-1.06711494923,2014,2011,880,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8555",6778,"UG201400000031",-0.232662,31.384413,-0.503841987013706,25,"UG201400000031_2014",-1.25805652142,2014,2014,937,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8567",6798,"UG201400000042",0.3207,33.06789,-0.178734144231239,28,"UG201400000042_2014",-1.74010360241,2014,2014,948,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8577",6983,"UG201400000074",0.776537,33.967725,-1.02667466946574,22,"UG201400000074_2014",-1.66149914265,2014,2014,979,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8585",7214,"UG201400000099",1.0809,33.857565,-0.672015216251423,22,"UG201400000099_2014",-2.22428369522,2014,2014,1004,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8593",7823,"UG201400000152",2.408279,32.378626,-1.15493468139205,19,"UG201400000152_2014",-2.30445146561,2014,2014,1057,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8612",8057,"UG201400000180",0.03081,29.763153,1.33264729023966,27,"UG201400000180_2014",0.141689181328,2014,2014,1084,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.23069713022807,0.378534492627977,0.025717760032426
"8615",8130,"UG201400000192",-1.007781,29.942527,-0.390104392532771,27,"UG201400000192_2014",-0.960544645786,2014,2014,1096,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8633",8174,"UG201400000194",0.227086,30.459559,-0.493403021806776,23,"UG201400000194_2014",-0.235960260034,2014,2014,1098,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8645",8346,"UG201400000210",-0.513911,30.320591,0.0213072573955239,27,"UG201400000210_2014",-0.658108353615,2014,2014,1114,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8656",8378,"UG201600000051",-0.135916753274,31.6602425888,0.520044127751385,23,"UG201600000051_2014",-1.67031514645,2014,2016,1165,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8660",8524,"UG201600000076",0.249496748939,32.4491053936,1.47221920747856,28,"UG201600000076_2014",0.548212051392,2014,2016,1189,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8672",8540,"UG201600000102",1.17524670009,32.4156536428,-0.219829583440744,29,"UG201600000102_2014",-1.14706575871,2014,2016,1214,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8689",8819,"UG201600000129",0.249784451877,32.8798505791,0.19301328438003,24,"UG201600000129_2014",-0.675620138645,2014,2016,1240,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8693",8861,"UG201600000134",0.292240974885,33.1025993556,0.0620520226886832,26,"UG201600000134_2014",-0.475584626198,2014,2016,1245,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8708",8970,"UG201600000157",0.786744878678,33.404972039,-0.148945182604374,21,"UG201600000157_2014",-1.08647465706,2014,2016,1268,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8720",8989,"UG201600000158",0.591051639736,33.5195139687,0.901153391021214,24,"UG201600000158_2014",-0.411122202873,2014,2016,1269,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8726",9031,"UG201600000167",0.86562001089,33.1497689608,0.236178569952676,23,"UG201600000167_2014",-1.22806489468,2014,2016,1278,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8739",9153,"UG201600000185",0.347374981005,34.0530658308,-0.704604327076522,26,"UG201600000185_2014",-1.44517600536,2014,2016,1296,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8751",9189,"UG201600000195",0.600485986975,34.0165635984,-0.922350782757851,25,"UG201600000195_2014",-1.53707158566,2014,2016,1306,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8765",9209,"UG201600000198",0.686032106202,33.9704629675,-0.956884863685417,24,"UG201600000198_2014",-1.76609361172,2014,2016,1309,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8768",9216,"UG201600000199",0.870243411736,34.0177637623,-1.50597439480724,19,"UG201600000199_2014",-2.65849518776,2014,2016,1310,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8783",9273,"UG201600000205",0.888151433504,33.9077535584,-0.44826605763557,14,"UG201600000205_2014",-1.06172728539,2014,2016,1316,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8797",9292,"UG201600000207",1.0991760944,33.8816835578,-1.30788488498361,15,"UG201600000207_2014",-1.62835025787,2014,2016,1317,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8808",9346,"UG201600000214",1.27668504,33.7075400939,-0.590216052301654,17,"UG201600000214_2014",-0.439557552338,2014,2016,1324,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8819",9360,"UG201600000216",1.27867389204,33.8021500749,-1.51798648702179,23,"UG201600000216_2014",-1.75331783295,2014,2016,1326,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
