"","X","DHSID","lat","long","base_WI_no_elec_m","n","dhsID_year","cnn_3q_42_ENS_pred","year","survey_year","row_num","treated_unit","treat_year","treated_id","ntl_2003","ntl_2004","ntl_2005","ntl_2006","ntl_2007","ntl_2008","ntl_2009","ntl_2010","ntl_2011","ntl_2012","ntl_2013","ntl_2014","ntl_2015","ntl_2016"
"3037",4695,"UG201100000107",0.196479,32.33155,-0.0979580065553284,22,"UG201100000107_2014",-0.472566872835,2014,2011,573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3054",4719,"UG201100000109",0.001891,31.96699,-1.12654335100995,24,"UG201100000109_2014",-1.55141210556,2014,2011,574,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3066",4737,"UG201100000110",-0.241844,31.160065,-1.06053972225041,24,"UG201100000110_2014",-2.59214997292,2014,2011,575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3073",4750,"UG201100000111",-0.847507,31.45713,-0.782804515383046,24,"UG201100000111_2014",-1.56333565712,2014,2011,576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3081",4761,"UG201100000112",-0.816082,31.436868,-1.25177578273878,23,"UG201100000112_2014",-1.88448643684,2014,2011,577,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3097",4785,"UG201100000115",-0.672724,31.280246,-1.13169526469081,22,"UG201100000115_2014",-2.33415699005,2014,2011,578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3104",4799,"UG201100000118",-0.555452,31.545267,-0.55895543215252,22,"UG201100000118_2014",-1.52632164955,2014,2011,579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3124",4827,"UG201100000122",-0.008755,31.445721,-1.12955765614797,24,"UG201100000122_2014",-2.13365244865,2014,2011,581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3132",4839,"UG201100000123",-0.205651,31.346449,-0.821375356957994,21,"UG201100000123_2014",-2.38149905205,2014,2011,582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3141",4852,"UG201100000127",0.148568,32.473697,2.70074038273611,22,"UG201100000127_2014",-0.00588045874611,2014,2011,584,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3155",4877,"UG201100000152",1.20898,32.82374,-1.27354074526711,24,"UG201100000152_2014",-2.13022112846,2014,2011,597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3168",4894,"UG201100000164",1.239933,31.396594,-1.1791411252342,23,"UG201100000164_2014",-2.34567451477,2014,2011,602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3173",4905,"UG201100000167",0.700849,32.639623,-0.977758298235202,23,"UG201100000167_2014",-1.09733474255,2014,2011,605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3188",4927,"UG201100000176",0.407359,32.187429,-0.782460093258904,23,"UG201100000176_2014",-1.44830369949,2014,2011,609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3199",4944,"UG201100000185",0.387282,31.272047,-1.00897176178375,25,"UG201100000185_2014",-1.55261695385,2014,2011,614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3206",4954,"UG201100000187",0.559676,31.439357,-1.3252583426746,23,"UG201100000187_2014",-0.807604551315,2014,2011,615,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3217",4969,"UG201100000189",0.367059,31.271198,-0.825418229966315,24,"UG201100000189_2014",-1.72206580639,2014,2011,616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3232",4996,"UG201100000191",0.367841,31.840472,-0.786528084490742,23,"UG201100000191_2014",-2.2937681675,2014,2011,617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3235",4999,"UG201100000202",0.424213,33.009498,-0.943183611107335,18,"UG201100000202_2014",-0.881223917007,2014,2011,624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3253",5025,"UG201100000204",0.412782,33.109677,0.412044519590746,22,"UG201100000204_2014",-0.00354411033913,2014,2011,625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3259",5036,"UG201100000207",0.142807,33.319904,-1.59961740978212,23,"UG201100000207_2014",-1.83622181416,2014,2011,626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3270",5052,"UG201100000214",0.648913,32.806294,-0.837116963060523,25,"UG201100000214_2014",-1.20903229713,2014,2011,630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3283",5072,"UG201100000217",0.714486,32.834001,-1.07695408226935,23,"UG201100000217_2014",-1.62000417709,2014,2011,631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3291",5085,"UG201100000221",0.562356,32.300107,-0.548815434131581,24,"UG201100000221_2014",-1.57549786568,2014,2011,632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3309",5115,"UG201100000223",1.033063,32.539804,-0.950178637189197,21,"UG201100000223_2014",-2.09386873245,2014,2011,634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3322",5134,"UG201100000224",1.538981,32.351908,-1.30922823881089,20,"UG201100000224_2014",-1.64663147926,2014,2011,635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3324",5138,"UG201100000228",0.456971,33.843369,-1.35209196008682,24,"UG201100000228_2014",-1.97053098679,2014,2011,637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3338",5156,"UG201100000230",0.437531,33.87628,-1.66751347068211,23,"UG201100000230_2014",-2.15536928177,2014,2011,638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3355",5185,"UG201100000234",0.562239,33.865912,-1.57767619748448,22,"UG201100000234_2014",-0.61494320631,2014,2011,640,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3356",5186,"UG201100000237",-0.114633,33.69437,-1.56307663242092,12,"UG201100000237_2014",-1.01128304005,2014,2011,641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3377",5218,"UG201100000238",0.220286,33.763475,-1.69214125351424,20,"UG201100000238_2014",-2.15789079666,2014,2011,642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3383",5227,"UG201100000242",0.591379,33.558323,-0.764420997111217,25,"UG201100000242_2014",-2.00650572777,2014,2011,645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3392",5242,"UG201100000246",0.870756,33.714701,-0.663231970092983,24,"UG201100000246_2014",-1.68255996704,2014,2011,647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3403",5259,"UG201100000250",0.681781,33.603116,-0.717634480809376,24,"UG201100000250_2014",-1.88484656811,2014,2011,648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3412",5274,"UG201100000252",0.713404,33.530474,-1.21020222752247,25,"UG201100000252_2014",-1.15759861469,2014,2011,649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3425",5293,"UG201100000254",0.67762,33.35121,-0.680575959978576,23,"UG201100000254_2014",-1.5453671217,2014,2011,650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3442",5319,"UG201100000256",0.689765,33.272335,-0.812666773388106,22,"UG201100000256_2014",-2.42036104202,2014,2011,651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3448",5328,"UG201100000266",0.518711,33.197731,-0.179212426777066,23,"UG201100000266_2014",-1.44848787785,2014,2011,657,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3460",5345,"UG201100000271",0.579556,33.23018,-0.153861395361131,19,"UG201100000271_2014",0.0983382388949,2014,2011,659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3471",5364,"UG201100000276",1.298944,33.327392,-1.58012675371653,23,"UG201100000276_2014",-1.91350507736,2014,2011,661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3481",5379,"UG201100000278",1.374958,32.995319,-1.07998924267913,24,"UG201100000278_2014",-0.871654808521,2014,2011,662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3497",5405,"UG201100000284",0.97447,33.21317,-1.015901692705,24,"UG201100000284_2014",-2.20472812653,2014,2011,665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3504",5415,"UG201100000287",0.964341,33.509117,-1.16934987755838,23,"UG201100000287_2014",-1.30638325214,2014,2011,666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3511",5425,"UG201100000289",1.217782,33.436982,-1.5038270350242,24,"UG201100000289_2014",-1.63153970242,2014,2011,667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3525",5448,"UG201100000293",0.771282,33.097753,-0.185239895090621,23,"UG201100000293_2014",-1.50183176994,2014,2011,669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3534",5460,"UG201100000294",0.802777,33.73468,-1.0577833405801,25,"UG201100000294_2014",-2.13224005699,2014,2011,670,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3546",5480,"UG201100000297",0.434793,33.398802,-0.990218472752165,21,"UG201100000297_2014",-1.24667489529,2014,2011,672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3555",5493,"UG201100000299",0.355663,33.503567,-0.932771309776807,24,"UG201100000299_2014",-0.944087266922,2014,2011,673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3568",5514,"UG201100000305",0.386814,34.047757,-1.41765871567011,22,"UG201100000305_2014",-1.88044631481,2014,2011,675,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3579",5529,"UG201100000306",1.249232,34.774664,-1.58279715431155,24,"UG201100000306_2014",-2.0376355648,2014,2011,676,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3589",5547,"UG201100000312",0.790028,34.361432,-0.74819583351187,23,"UG201100000312_2014",-0.104645736516,2014,2011,680,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3606",5574,"UG201100000321",1.001119,34.443812,-1.23444030341458,20,"UG201100000321_2014",-1.34294188023,2014,2011,685,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3616",5590,"UG201100000328",1.235212,33.585401,-1.34321322599827,25,"UG201100000328_2014",-2.60111474991,2014,2011,689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3622",5597,"UG201100000331",1.06771,34.076859,-1.3425344504417,25,"UG201100000331_2014",-1.9248623848,2014,2011,690,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3633",5614,"UG201100000333",1.151679,34.369168,-0.80793424219885,23,"UG201100000333_2014",-1.83937644958,2014,2011,692,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3644",5631,"UG201100000339",0.709386,33.886174,-1.34929423475029,24,"UG201100000339_2014",-2.14851403236,2014,2011,695,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3657",5650,"UG201100000342",0.648191,34.234604,-1.29336179231677,25,"UG201100000342_2014",0.404842793941,2014,2011,697,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3671",5671,"UG201100000345",0.629127,33.994059,-1.63439996668744,24,"UG201100000345_2014",-2.22672557831,2014,2011,698,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3682",5691,"UG201100000346",0.812973,34.077778,-1.40862614043461,24,"UG201100000346_2014",-2.62975978851,2014,2011,699,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3686",5698,"UG201100000348",2.009065,33.84554,-1.54718856216395,22,"UG201100000348_2014",-2.10117983818,2014,2011,700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3702",5720,"UG201100000349",2.13719,33.641947,-1.67014742342102,22,"UG201100000349_2014",-2.48829674721,2014,2011,701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3709",5732,"UG201100000351",1.261163,34.019736,-1.357471710253,25,"UG201100000351_2014",-2.54388308525,2014,2011,702,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3719",5748,"UG201100000353",1.251357,34.17136,-1.60162576357196,22,"UG201100000353_2014",-2.53040623665,2014,2011,703,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3738",5777,"UG201100000354",1.914751,33.230352,-1.08669689130385,25,"UG201100000354_2014",-1.99118256569,2014,2011,704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3742",5784,"UG201100000356",1.715493,33.340483,-1.69714519643814,22,"UG201100000356_2014",-1.94546306133,2014,2011,705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3756",5805,"UG201100000358",2.004497,33.748627,-1.54812312870036,23,"UG201100000358_2014",-1.930965662,2014,2011,706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3763",5815,"UG201100000361",2.034626,33.931845,-1.6653396088276,25,"UG201100000361_2014",-1.79508388042,2014,2011,707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3777",5837,"UG201100000364",1.277344,33.872068,-1.09528771806296,22,"UG201100000364_2014",-2.83458352089,2014,2011,709,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3786",5851,"UG201100000367",1.576364,33.814327,-1.50049167760761,25,"UG201100000367_2014",-2.58345317841,2014,2011,710,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3800",5874,"UG201100000369",1.882583,33.193438,-0.821804149145002,22,"UG201100000369_2014",-2.06531238556,2014,2011,711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3816",5895,"UG201100000372",1.445355,33.471721,-1.55627629828778,23,"UG201100000372_2014",-2.41116523743,2014,2011,712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3827",5912,"UG201100000374",1.846912,33.603467,-1.28435134251025,22,"UG201100000374_2014",-2.18699431419,2014,2011,713,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3835",5925,"UG201100000380",2.230225,32.626881,-1.18541299442161,24,"UG201100000380_2014",-1.88448321819,2014,2011,716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3850",5949,"UG201100000384",2.089716,32.632011,-1.17961224450198,25,"UG201100000384_2014",-2.4706056118,2014,2011,718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3861",5967,"UG201100000386",1.793301,32.376165,-1.03082659041976,25,"UG201100000386_2014",-2.46082997322,2014,2011,719,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3872",5984,"UG201100000387",2.023405,32.493305,-1.31648061660464,24,"UG201100000387_2014",-2.11910367012,2014,2011,720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3873",5986,"UG201100000390",2.207274,32.314369,-1.35379932657014,25,"UG201100000390_2014",-2.33484148979,2014,2011,722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3886",6004,"UG201100000392",2.154008,32.517867,-1.36966164220146,25,"UG201100000392_2014",-2.09099626541,2014,2011,723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3902",6029,"UG201100000393",2.313664,32.538077,-1.23249804251651,25,"UG201100000393_2014",-1.6483322382,2014,2011,724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3916",6052,"UG201100000408",2.536799,32.37613,-1.59983178352337,21,"UG201100000408_2014",-2.71510100365,2014,2011,732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3925",6067,"UG201100000410",2.703607,32.550714,-2.13448079543434,23,"UG201100000410_2014",-2.9857904911,2014,2011,733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3930",6074,"UG201100000412",3.250455,32.856479,-0.276193244244798,19,"UG201100000412_2014",-2.16226482391,2014,2011,735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3945",6095,"UG201100000414",3.174273,33.10992,-1.76829431552928,21,"UG201100000414_2014",-3.14417934418,2014,2011,736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3956",6114,"UG201100000417",3.58296,32.632351,-1.73554898008796,19,"UG201100000417_2014",-3.17903542519,2014,2011,737,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3964",6125,"UG201100000429",2.485268,32.844373,-1.7155797592054,23,"UG201100000429_2014",-1.68182766438,2014,2011,743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3977",6147,"UG201100000431",2.410778,32.974363,-1.37325997971247,24,"UG201100000431_2014",-2.33046293259,2014,2011,744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3990",6167,"UG201100000433",1.723559,32.854697,-1.26934489268104,23,"UG201100000433_2014",-2.29230618477,2014,2011,745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4002",6186,"UG201100000437",2.363743,33.216649,-1.58918547404449,24,"UG201100000437_2014",-2.62982177734,2014,2011,746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4014",6203,"UG201100000440",2.506166,33.277624,-1.91805139704466,23,"UG201100000440_2014",-2.54788804054,2014,2011,747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4022",6216,"UG201100000443",2.985795,32.663376,-2.00743806600059,17,"UG201100000443_2014",-3.38167500496,2014,2011,748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4030",6227,"UG201100000445",2.890781,32.909704,-1.82598228830475,23,"UG201100000445_2014",-2.87994527817,2014,2011,749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4048",6256,"UG201100000446",2.937021,33.021183,-1.99126203180422,18,"UG201100000446_2014",-2.84634613991,2014,2011,750,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4053",6264,"UG201100000448",2.833185,33.282552,-2.00441699036374,24,"UG201100000448_2014",-3.03646588326,2014,2011,751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4062",6277,"UG201100000450",3.086489,33.405019,-1.80577940932237,21,"UG201100000450_2014",-2.17659115791,2014,2011,752,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4081",6307,"UG201100000452",3.022794,34.116785,-0.656023663455767,20,"UG201100000452_2014",1.00120306015,2014,2011,753,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4092",6323,"UG201100000453",3.719369,34.224891,-1.8322738867776,22,"UG201100000453_2014",-2.5226354599,2014,2011,754,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4096",6331,"UG201100000454",3.642466,34.106795,-2.03139448005356,23,"UG201100000454_2014",-0.0732127502561,2014,2011,755,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4109",6351,"UG201100000455",3.630393,33.91653,-2.14535923030981,23,"UG201100000455_2014",-2.18206763268,2014,2011,756,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4122",6372,"UG201100000456",2.9995,34.054474,-2.18748421932094,21,"UG201100000456_2014",-1.03289675713,2014,2011,757,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4128",6379,"UG201100000457",3.760143,33.749376,0.258007402335047,14,"UG201100000457_2014",-2.27980065346,2014,2011,758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4141",6399,"UG201100000458",3.596187,34.098312,-2.37285838459433,21,"UG201100000458_2014",-0.0324492380023,2014,2011,759,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4155",6422,"UG201100000459",3.573968,34.006981,-1.88790559229956,20,"UG201100000459_2014",-1.61077296734,2014,2011,760,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4161",6432,"UG201100000461",3.441067,34.084256,-2.13713953179164,23,"UG201100000461_2014",-1.84218478203,2014,2011,761,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4177",6454,"UG201100000462",3.371513,34.153579,-1.81528756456628,23,"UG201100000462_2014",-1.56125748158,2014,2011,762,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4181",6461,"UG201100000463",3.585911,34.154238,-2.12744288267828,23,"UG201100000463_2014",-0.262708961964,2014,2011,763,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4197",6484,"UG201100000464",3.512753,34.084796,-2.48520814800832,22,"UG201100000464_2014",-0.701171219349,2014,2011,764,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4207",6504,"UG201100000465",3.044546,34.093808,-2.29011797768,24,"UG201100000465_2014",-0.646187841892,2014,2011,765,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4215",6514,"UG201100000466",3.042852,34.12399,-2.25029244698099,21,"UG201100000466_2014",-0.346063345671,2014,2011,766,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4229",6533,"UG201100000467",2.917659,34.10302,-2.18304124889373,25,"UG201100000467_2014",-1.41337549686,2014,2011,767,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4245",6559,"UG201100000468",2.963157,34.137801,-1.33220378206704,25,"UG201100000468_2014",-1.32489585876,2014,2011,768,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4247",6563,"UG201100000469",3.105581,34.059947,-1.98902638716947,24,"UG201100000469_2014",-1.18465006351,2014,2011,769,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4263",6589,"UG201100000471",2.511105,33.601392,-2.08715754311883,18,"UG201100000471_2014",-2.60839867592,2014,2011,771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4277",6609,"UG201100000472",2.580898,33.862203,-1.78870231672487,25,"UG201100000472_2014",-2.70789480209,2014,2011,772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4287",6626,"UG201100000473",1.985783,34.266687,-2.25924681204577,25,"UG201100000473_2014",-3.13831543922,2014,2011,773,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4300",6644,"UG201100000474",2.482738,34.327921,-2.35838228651069,23,"UG201100000474_2014",-0.902928411961,2014,2011,774,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4302",6649,"UG201100000476",2.366751,34.528628,-1.90412706741715,20,"UG201100000476_2014",-2.20385289192,2014,2011,776,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4320",6676,"UG201100000478",2.552455,34.717003,-2.62072876988892,23,"UG201100000478_2014",-2.28082060814,2014,2011,778,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4330",6692,"UG201100000479",2.72376,34.561401,-2.2910880442132,23,"UG201100000479_2014",-1.95151031017,2014,2011,779,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4341",6709,"UG201100000480",2.567598,34.599746,-2.33608836341003,21,"UG201100000480_2014",-1.90955591202,2014,2011,780,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4353",6729,"UG201100000481",1.942766,34.935044,-1.09191913341621,20,"UG201100000481_2014",0.0839244052768,2014,2011,781,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4365",6746,"UG201100000482",1.846083,34.681239,-1.31735426043738,15,"UG201100000482_2014",-1.17446506023,2014,2011,782,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4374",6759,"UG201100000483",1.858768,34.563683,-2.26917587282593,21,"UG201100000483_2014",-2.7575802803,2014,2011,783,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4379",6767,"UG201100000484",1.91437,34.464463,-2.11460945221451,20,"UG201100000484_2014",-2.35305690765,2014,2011,784,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4390",6786,"UG201100000485",1.863445,34.993543,-2.05584685013707,21,"UG201100000485_2014",0.305188208818,2014,2011,785,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4402",6802,"UG201100000486",1.480831,34.757981,-2.28701200076793,18,"UG201100000486_2014",-2.21721243858,2014,2011,786,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4412",6819,"UG201100000491",3.421733,31.929428,-1.52652505081717,20,"UG201100000491_2014",-1.15726470947,2014,2011,788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4424",6836,"UG201100000493",3.221716,31.805115,-1.78420352197007,16,"UG201100000493_2014",-2.39258933067,2014,2011,789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4441",6864,"UG201100000506",3.480117,31.010671,-1.52606842400027,20,"UG201100000506_2014",-1.75226354599,2014,2011,797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4451",6878,"UG201100000510",3.071358,31.266031,-1.7439163757676,19,"UG201100000510_2014",-2.58162522316,2014,2011,798,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4466",6902,"UG201100000511",3.287138,30.99033,-1.4289540071131,25,"UG201100000511_2014",-1.70481336117,2014,2011,799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4468",6904,"UG201100000513",3.284968,30.894379,-1.61734910701081,24,"UG201100000513_2014",-1.73187685013,2014,2011,800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4485",6931,"UG201100000515",3.27448,30.892833,-1.57998174237859,24,"UG201100000515_2014",-1.74279820919,2014,2011,801,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4493",6942,"UG201100000518",3.058562,31.012297,-1.28908924329044,24,"UG201100000518_2014",-2.01901865005,2014,2011,802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4504",6962,"UG201100000520",3.200673,31.248821,-1.93118336222315,20,"UG201100000520_2014",-2.18039417267,2014,2011,803,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4514",6977,"UG201100000521",3.267437,31.15045,-1.36978721374129,22,"UG201100000521_2014",-1.40545666218,2014,2011,804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4522",6990,"UG201100000523",3.070577,31.284616,-1.78464134002328,21,"UG201100000523_2014",-2.67653012276,2014,2011,805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4543",7020,"UG201100000527",3.674297,31.734715,0.416021330631008,24,"UG201100000527_2014",-0.587344229221,2014,2011,807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
