"","DHSID","lat","long","base_WI_no_elec_m","n","dhsID_year","cnn_3q_42_ENS_pred","year","survey_year","row_num","treated_unit","treat_year","treated_id"
"1459","UG200600000227",2.056192,34.264066,-2.3779782854308,20,"UG200600000227_2007",-1.57536840439,"2007","2006","201",0,0,0
"1461","UG200600000227",2.056192,34.264066,-2.3779782854308,20,"UG200600000227_2011",-2.70503997803,"2011","2006","201",0,1,0
"1464","UG200600000228",2.339923,34.507236,-2.45454253917947,24,"UG200600000228_2013",-2.73007893562,"2013","2006","202",0,1,0
"1466","UG200600000228",2.339923,34.507236,-2.45454253917947,24,"UG200600000228_2012",-2.25582957268,"2012","2006","202",0,1,0
"1467","UG200600000228",2.339923,34.507236,-2.45454253917947,24,"UG200600000228_2011",-2.96108412743,"2011","2006","202",0,1,0
"1468","UG200600000228",2.339923,34.507236,-2.45454253917947,24,"UG200600000228_2015",-1.63030576706,"2015","2006","202",0,1,0
"1469","UG200600000228",2.339923,34.507236,-2.45454253917947,24,"UG200600000228_2007",-0.650358855724,"2007","2006","202",0,0,0
"1471","UG200600000228",2.339923,34.507236,-2.45454253917947,24,"UG200600000228_2008",-1.53156471252,"2008","2006","202",0,0,0
"1472","UG200600000228",2.339923,34.507236,-2.45454253917947,24,"UG200600000228_2016",-0.741314291954,"2016","2006","202",0,1,0
"1474","UG200600000228",2.339923,34.507236,-2.45454253917947,24,"UG200600000228_2014",-2.51129031181,"2014","2006","202",0,1,0
"1475","UG200600000228",2.339923,34.507236,-2.45454253917947,24,"UG200600000228_2006",-0.313086807728,"2006","2006","202",0,0,0
"1477","UG200600000228",2.339923,34.507236,-2.45454253917947,24,"UG200600000228_2009",-0.371154010296,"2009","2006","202",0,0,0
"1478","UG200600000228",2.339923,34.507236,-2.45454253917947,24,"UG200600000228_2010",-0.855234086514,"2010","2006","202",0,0,0
"1480","UG200600000229",2.492365,34.710199,-2.89621156556131,22,"UG200600000229_2010",-2.26576972008,"2010","2006","203",0,0,0
"1483","UG200600000229",2.492365,34.710199,-2.89621156556131,22,"UG200600000229_2015",-1.86544179916,"2015","2006","203",0,1,0
"1484","UG200600000229",2.492365,34.710199,-2.89621156556131,22,"UG200600000229_2006",-2.04524683952,"2006","2006","203",0,0,0
"1485","UG200600000229",2.492365,34.710199,-2.89621156556131,22,"UG200600000229_2014",-2.09756994247,"2014","2006","203",0,1,0
"1486","UG200600000229",2.492365,34.710199,-2.89621156556131,22,"UG200600000229_2012",-2.04992389679,"2012","2006","203",0,1,0
"1490","UG200600000229",2.492365,34.710199,-2.89621156556131,22,"UG200600000229_2016",-1.4822268486,"2016","2006","203",0,1,0
"1491","UG200600000229",2.492365,34.710199,-2.89621156556131,22,"UG200600000229_2009",-2.27360248566,"2009","2006","203",0,0,0
"1492","UG200600000229",2.492365,34.710199,-2.89621156556131,22,"UG200600000229_2011",-2.37707614899,"2011","2006","203",0,1,0
"1493","UG200600000229",2.492365,34.710199,-2.89621156556131,22,"UG200600000229_2008",-1.99940884113,"2008","2006","203",0,0,0
"1494","UG200600000229",2.492365,34.710199,-2.89621156556131,22,"UG200600000229_2013",-1.918217659,"2013","2006","203",0,1,0
"1495","UG200600000229",2.492365,34.710199,-2.89621156556131,22,"UG200600000229_2007",-2.00651597977,"2007","2006","203",0,0,0
"1499","UG200600000230",2.744885,34.490509,-2.32495702254922,23,"UG200600000230_2006",-0.62952464819,"2006","2006","204",0,0,0
"1501","UG200600000230",2.744885,34.490509,-2.32495702254922,23,"UG200600000230_2013",-2.36946368217,"2013","2006","204",0,1,0
"1502","UG200600000230",2.744885,34.490509,-2.32495702254922,23,"UG200600000230_2007",-1.27567839622,"2007","2006","204",0,0,0
"1503","UG200600000230",2.744885,34.490509,-2.32495702254922,23,"UG200600000230_2009",-1.8788074255,"2009","2006","204",0,0,0
"1504","UG200600000230",2.744885,34.490509,-2.32495702254922,23,"UG200600000230_2014",-2.0480287075,"2014","2006","204",0,1,0
"1506","UG200600000230",2.744885,34.490509,-2.32495702254922,23,"UG200600000230_2016",-2.03760123253,"2016","2006","204",0,1,0
"1507","UG200600000230",2.744885,34.490509,-2.32495702254922,23,"UG200600000230_2012",-2.84057974815,"2012","2006","204",0,1,0
"1508","UG200600000230",2.744885,34.490509,-2.32495702254922,23,"UG200600000230_2015",-1.92724359035,"2015","2006","204",0,1,0
"1510","UG200600000230",2.744885,34.490509,-2.32495702254922,23,"UG200600000230_2011",-4.37667894363,"2011","2006","204",0,1,0
"1511","UG200600000230",2.744885,34.490509,-2.32495702254922,23,"UG200600000230_2008",-1.34913229942,"2008","2006","204",0,0,0
"1512","UG200600000230",2.744885,34.490509,-2.32495702254922,23,"UG200600000230_2010",-1.86741125584,"2010","2006","204",0,0,0
"1531","UG200600000232",2.041839,34.489529,-2.79078189035548,25,"UG200600000232_2015",-2.37886023521,"2015","2006","206",0,1,0
"1533","UG200600000232",2.041839,34.489529,-2.79078189035548,25,"UG200600000232_2011",-3.54166412354,"2011","2006","206",0,1,0
"1534","UG200600000232",2.041839,34.489529,-2.79078189035548,25,"UG200600000232_2010",-2.26533746719,"2010","2006","206",0,0,0
"1536","UG200600000232",2.041839,34.489529,-2.79078189035548,25,"UG200600000232_2012",-3.01383280754,"2012","2006","206",0,1,0
"1537","UG200600000232",2.041839,34.489529,-2.79078189035548,25,"UG200600000232_2013",-3.96588420868,"2013","2006","206",0,1,0
"1538","UG200600000232",2.041839,34.489529,-2.79078189035548,25,"UG200600000232_2009",-1.82120931149,"2009","2006","206",0,0,0
"1539","UG200600000232",2.041839,34.489529,-2.79078189035548,25,"UG200600000232_2007",-1.12240147591,"2007","2006","206",0,0,0
"1541","UG200600000232",2.041839,34.489529,-2.79078189035548,25,"UG200600000232_2016",-2.5230448246,"2016","2006","206",0,1,0
"1542","UG200600000232",2.041839,34.489529,-2.79078189035548,25,"UG200600000232_2014",-3.99873685837,"2014","2006","206",0,1,0
"1544","UG200600000232",2.041839,34.489529,-2.79078189035548,25,"UG200600000232_2008",-2.6919927597,"2008","2006","206",0,0,0
"1547","UG200600000232",2.041839,34.489529,-2.79078189035548,25,"UG200600000232_2006",-1.39316737652,"2006","2006","206",0,0,0
"1549","UG200600000233",1.62876,34.962487,-2.57554753793361,17,"UG200600000233_2008",-1.60881876945,"2008","2006","207",0,0,0
"1550","UG200600000233",1.62876,34.962487,-2.57554753793361,17,"UG200600000233_2009",-1.66557812691,"2009","2006","207",0,0,0
"1551","UG200600000233",1.62876,34.962487,-2.57554753793361,17,"UG200600000233_2014",-0.995643675327,"2014","2006","207",0,1,0
"1552","UG200600000233",1.62876,34.962487,-2.57554753793361,17,"UG200600000233_2013",-0.874209821224,"2013","2006","207",0,1,0
"1553","UG200600000233",1.62876,34.962487,-2.57554753793361,17,"UG200600000233_2012",-1.35316872597,"2012","2006","207",0,1,0
"1554","UG200600000233",1.62876,34.962487,-2.57554753793361,17,"UG200600000233_2006",-1.80025875568,"2006","2006","207",0,0,0
"1555","UG200600000233",1.62876,34.962487,-2.57554753793361,17,"UG200600000233_2011",-1.35935413837,"2011","2006","207",0,1,0
"1556","UG200600000233",1.62876,34.962487,-2.57554753793361,17,"UG200600000233_2010",-1.64731025696,"2010","2006","207",0,0,0
"1558","UG200600000233",1.62876,34.962487,-2.57554753793361,17,"UG200600000233_2016",-1.19989478588,"2016","2006","207",0,1,0
"1560","UG200600000233",1.62876,34.962487,-2.57554753793361,17,"UG200600000233_2007",-1.36939370632,"2007","2006","207",0,0,0
"1564","UG200600000233",1.62876,34.962487,-2.57554753793361,17,"UG200600000233_2015",-1.0868461132,"2015","2006","207",0,1,0
"1566","UG200600000234",2.272056,34.506186,-2.52006859251434,24,"UG200600000234_2013",-4.77803468704,"2013","2006","208",0,1,0
"1568","UG200600000234",2.272056,34.506186,-2.52006859251434,24,"UG200600000234_2010",-3.27077531815,"2010","2006","208",0,0,0
"1569","UG200600000234",2.272056,34.506186,-2.52006859251434,24,"UG200600000234_2011",-4.92153406143,"2011","2006","208",0,1,0
"1570","UG200600000234",2.272056,34.506186,-2.52006859251434,24,"UG200600000234_2012",-4.58152961731,"2012","2006","208",0,1,0
"1571","UG200600000234",2.272056,34.506186,-2.52006859251434,24,"UG200600000234_2015",-3.35215377808,"2015","2006","208",0,1,0
"1575","UG200600000234",2.272056,34.506186,-2.52006859251434,24,"UG200600000234_2006",-2.00563359261,"2006","2006","208",0,0,0
"1576","UG200600000234",2.272056,34.506186,-2.52006859251434,24,"UG200600000234_2008",-3.1661400795,"2008","2006","208",0,0,0
"1577","UG200600000234",2.272056,34.506186,-2.52006859251434,24,"UG200600000234_2014",-4.71266555786,"2014","2006","208",0,1,0
"1579","UG200600000234",2.272056,34.506186,-2.52006859251434,24,"UG200600000234_2016",-2.27630114555,"2016","2006","208",0,1,0
"1580","UG200600000234",2.272056,34.506186,-2.52006859251434,24,"UG200600000234_2009",-2.06147789955,"2009","2006","208",0,0,0
"1581","UG200600000234",2.272056,34.506186,-2.52006859251434,24,"UG200600000234_2007",-2.8161816597,"2007","2006","208",0,0,0
"1582","UG200600000239",3.121108,30.855592,-1.369162003355,28,"UG200600000239_2011",-1.2934012413,"2011","2006","213",0,1,0
"1586","UG200600000239",3.121108,30.855592,-1.369162003355,28,"UG200600000239_2009",-1.7831120491,"2009","2006","213",0,0,0
"1587","UG200600000239",3.121108,30.855592,-1.369162003355,28,"UG200600000239_2007",-1.18796920776,"2007","2006","213",0,0,0
"1588","UG200600000239",3.121108,30.855592,-1.369162003355,28,"UG200600000239_2006",-1.91541397572,"2006","2006","213",0,0,0
"1589","UG200600000239",3.121108,30.855592,-1.369162003355,28,"UG200600000239_2016",-1.10438466072,"2016","2006","213",0,1,0
"1591","UG200600000239",3.121108,30.855592,-1.369162003355,28,"UG200600000239_2010",-1.2107847929,"2010","2006","213",0,0,0
"1592","UG200600000239",3.121108,30.855592,-1.369162003355,28,"UG200600000239_2015",-1.25507152081,"2015","2006","213",0,1,0
"1593","UG200600000239",3.121108,30.855592,-1.369162003355,28,"UG200600000239_2014",-1.42439174652,"2014","2006","213",0,1,0
"1594","UG200600000239",3.121108,30.855592,-1.369162003355,28,"UG200600000239_2012",-1.1048938036,"2012","2006","213",0,1,0
"1596","UG200600000239",3.121108,30.855592,-1.369162003355,28,"UG200600000239_2008",-1.402972579,"2008","2006","213",0,0,0
"1597","UG200600000239",3.121108,30.855592,-1.369162003355,28,"UG200600000239_2013",-1.06882297993,"2013","2006","213",0,1,0
"1602","UG200600000240",3.037779,30.958023,-0.550044387341562,28,"UG200600000240_2009",-1.54328513145,"2009","2006","214",0,0,0
"1603","UG200600000240",3.037779,30.958023,-0.550044387341562,28,"UG200600000240_2016",-1.01652753353,"2016","2006","214",0,1,0
"1604","UG200600000240",3.037779,30.958023,-0.550044387341562,28,"UG200600000240_2008",-1.18033099174,"2008","2006","214",0,0,0
"1605","UG200600000240",3.037779,30.958023,-0.550044387341562,28,"UG200600000240_2014",-1.39837396145,"2014","2006","214",0,1,0
"1606","UG200600000240",3.037779,30.958023,-0.550044387341562,28,"UG200600000240_2007",-1.25924503803,"2007","2006","214",0,0,0
"1607","UG200600000240",3.037779,30.958023,-0.550044387341562,28,"UG200600000240_2015",-1.03439724445,"2015","2006","214",0,1,0
"1608","UG200600000240",3.037779,30.958023,-0.550044387341562,28,"UG200600000240_2006",-1.85023832321,"2006","2006","214",0,0,0
"1609","UG200600000240",3.037779,30.958023,-0.550044387341562,28,"UG200600000240_2010",-0.842727303505,"2010","2006","214",0,0,0
"1610","UG200600000240",3.037779,30.958023,-0.550044387341562,28,"UG200600000240_2013",-0.858063519001,"2013","2006","214",0,1,0
"1611","UG200600000240",3.037779,30.958023,-0.550044387341562,28,"UG200600000240_2011",-0.995557904243,"2011","2006","214",0,1,0
"1612","UG200600000240",3.037779,30.958023,-0.550044387341562,28,"UG200600000240_2012",-1.31446278095,"2012","2006","214",0,1,0
"1618","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2008",-1.5307713747,"2008","2006","217",0,0,0
"1622","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2010",-1.47432160378,"2010","2006","217",0,0,0
"1623","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2015",-1.62393200397,"2015","2006","217",0,1,0
"1624","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2016",-2.19868397713,"2016","2006","217",0,1,0
"1625","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2006",-2.72094535828,"2006","2006","217",0,0,0
"1626","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2014",-1.75232243538,"2014","2006","217",0,1,0
"1627","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2013",-1.06997001171,"2013","2006","217",0,1,0
"1628","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2009",-1.81981992722,"2009","2006","217",0,0,0
"1629","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2011",-1.65794229507,"2011","2006","217",0,1,0
"1630","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2007",-1.7122297287,"2007","2006","217",0,0,0
"1632","UG200600000245",3.213354,31.011545,-1.44481542585359,27,"UG200600000245_2012",-1.2307895422,"2012","2006","217",0,1,0
"1633","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2006",-2.63111138344,"2006","2006","218",0,0,0
"1635","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2008",-1.72621524334,"2008","2006","218",0,0,0
"1636","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2016",-1.85848402977,"2016","2006","218",0,1,0
"1637","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2007",-1.77096879482,"2007","2006","218",0,0,0
"1638","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2011",-1.8447688818,"2011","2006","218",0,1,0
"1640","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2010",-1.66299879551,"2010","2006","218",0,0,0
"1641","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2012",-1.51858496666,"2012","2006","218",0,1,0
"1642","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2013",-1.65634429455,"2013","2006","218",0,1,0
"1644","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2015",-1.70047307014,"2015","2006","218",0,1,0
"1645","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2014",-1.8403314352,"2014","2006","218",0,1,0
"1649","UG200600000248",3.349622,31.039126,-1.64385611382098,27,"UG200600000248_2009",-1.77158951759,"2009","2006","218",0,0,0
"1650","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2013",-0.861735105515,"2013","2006","219",0,1,0
"1651","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2014",-1.79424166679,"2014","2006","219",0,1,0
"1652","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2010",-1.5263440609,"2010","2006","219",0,0,0
"1653","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2009",-1.5679962635,"2009","2006","219",0,0,0
"1655","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2008",-1.57784080505,"2008","2006","219",0,0,0
"1658","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2007",-1.25358581543,"2007","2006","219",0,0,0
"1659","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2012",-1.40251946449,"2012","2006","219",0,1,0
"1660","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2011",-1.37446248531,"2011","2006","219",0,1,0
"1661","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2015",-1.40512597561,"2015","2006","219",0,1,0
"1664","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2016",-1.36725485325,"2016","2006","219",0,1,0
"1666","UG200600000249",3.102444,31.010209,-1.47407241915105,27,"UG200600000249_2006",-2.02404022217,"2006","2006","219",0,0,0
"1667","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2015",-1.49571192265,"2015","2006","220",0,1,0
"1668","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2009",-1.67845499516,"2009","2006","220",0,0,0
"1669","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2010",-1.39074242115,"2010","2006","220",0,0,0
"1672","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2007",-1.71212255955,"2007","2006","220",0,0,0
"1675","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2011",-1.54655432701,"2011","2006","220",0,1,0
"1676","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2006",-2.4201271534,"2006","2006","220",0,0,0
"1678","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2008",-1.48127961159,"2008","2006","220",0,0,0
"1679","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2016",-2.37017250061,"2016","2006","220",0,1,0
"1680","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2012",-0.911449372768,"2012","2006","220",0,1,0
"1681","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2013",-1.32393479347,"2013","2006","220",0,1,0
"1683","UG200600000250",3.215393,31.008862,-1.58976436667163,27,"UG200600000250_2014",-1.78066849709,"2014","2006","220",0,1,0
"1684","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2008",-1.35063540936,"2008","2006","221",0,0,0
"1685","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2014",-0.502282440662,"2014","2006","221",0,1,0
"1689","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2006",-1.325720191,"2006","2006","221",0,0,0
"1690","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2016",-0.574121892452,"2016","2006","221",0,1,0
"1692","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2010",-0.680201053619,"2010","2006","221",0,0,0
"1694","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2009",-0.691349446774,"2009","2006","221",0,0,0
"1695","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2012",-0.693267226219,"2012","2006","221",0,1,0
"1696","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2007",-1.1811466217,"2007","2006","221",0,0,0
"1697","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2015",-1.04468989372,"2015","2006","221",0,1,0
"1699","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2013",-0.718492090702,"2013","2006","221",0,1,0
"1700","UG200600000251",3.303199,31.180027,-1.72122929244858,29,"UG200600000251_2011",-0.884721398354,"2011","2006","221",0,1,0
"1701","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2008",-1.68850207329,"2008","2006","222",0,0,0
"1702","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2007",-1.34072327614,"2007","2006","222",0,0,0
"1703","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2013",-1.9450366497,"2013","2006","222",0,1,0
"1705","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2009",-1.92054390907,"2009","2006","222",0,0,0
"1708","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2006",-1.9579770565,"2006","2006","222",0,0,0
"1709","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2012",-1.06380438805,"2012","2006","222",0,1,0
"1710","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2015",-2.04719781876,"2015","2006","222",0,1,0
"1711","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2011",-1.32827782631,"2011","2006","222",0,1,0
"1712","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2014",-2.43752932549,"2014","2006","222",0,1,0
"1713","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2016",-2.15689826012,"2016","2006","222",0,1,0
"1716","UG200600000252",3.242779,31.165954,-2.06030240877846,23,"UG200600000252_2010",-1.74127447605,"2010","2006","222",0,0,0
"1719","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2013",-2.16929197311,"2013","2006","223",0,1,0
"1720","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2006",-1.99587237835,"2006","2006","223",0,0,0
"1721","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2014",-2.46537256241,"2014","2006","223",0,1,0
"1724","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2016",-2.78367757797,"2016","2006","223",0,1,0
"1725","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2015",-2.37721085548,"2015","2006","223",0,1,0
"1726","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2012",-1.95720779896,"2012","2006","223",0,1,0
"1728","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2009",-2.48466086388,"2009","2006","223",0,0,0
"1729","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2008",-2.25302028656,"2008","2006","223",0,0,0
"1731","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2010",-2.72989559174,"2010","2006","223",0,0,0
"1733","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2011",-1.54718756676,"2011","2006","223",0,1,0
"1734","UG200600000253",2.864443,31.019673,-1.79632757343314,28,"UG200600000253_2007",-2.48073148727,"2007","2006","223",0,0,0
"1735","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2012",-2.68687653542,"2012","2006","224",0,1,0
"1739","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2006",-1.87410855293,"2006","2006","224",0,0,0
"1741","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2016",-1.97687971592,"2016","2006","224",0,1,0
"1742","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2007",-1.60252535343,"2007","2006","224",0,0,0
"1743","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2009",-2.19116687775,"2009","2006","224",0,0,0
"1744","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2013",-2.1053814888,"2013","2006","224",0,1,0
"1747","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2015",-1.87627196312,"2015","2006","224",0,1,0
"1748","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2008",-2.15520739555,"2008","2006","224",0,0,0
"1749","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2014",-2.00754308701,"2014","2006","224",0,1,0
"1750","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2011",-1.47921729088,"2011","2006","224",0,1,0
"1751","UG200600000254",2.718581,31.012334,-1.7329222484344,27,"UG200600000254_2010",-3.0334341526,"2010","2006","224",0,0,0
"1752","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2016",-1.25154685974,"2016","2006","227",0,1,0
"1753","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2014",-0.821777701378,"2014","2006","227",0,1,0
"1754","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2009",-1.24438047409,"2009","2006","227",0,0,0
"1755","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2015",-2.08258986473,"2015","2006","227",0,1,0
"1758","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2013",-2.25178074837,"2013","2006","227",0,1,0
"1759","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2011",-1.68734550476,"2011","2006","227",0,1,0
"1763","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2007",-2.30763196945,"2007","2006","227",0,0,0
"1764","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2008",-1.13961863518,"2008","2006","227",0,0,0
"1765","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2010",-1.30106317997,"2010","2006","227",0,0,0
"1766","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2006",-0.706088542938,"2006","2006","227",0,0,0
"1768","UG200600000257",3.67807,31.82452,-0.69011908515275,22,"UG200600000257_2012",-1.47739946842,"2012","2006","227",0,1,0
"1769","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2016",-1.06391060352,"2016","2006","228",0,1,0
"1771","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2006",-1.68543350697,"2006","2006","228",0,0,0
"1773","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2007",-1.50342571735,"2007","2006","228",0,0,0
"1774","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2015",-1.38443589211,"2015","2006","228",0,1,0
"1776","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2009",-1.56014919281,"2009","2006","228",0,0,0
"1777","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2010",-1.52387833595,"2010","2006","228",0,0,0
"1778","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2014",-1.43076014519,"2014","2006","228",0,1,0
"1779","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2011",-1.0449668169,"2011","2006","228",0,1,0
"1780","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2012",-1.35024964809,"2012","2006","228",0,1,0
"1781","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2008",-1.54716205597,"2008","2006","228",0,0,0
"1783","UG200600000258",2.36467,30.915763,-1.34814606728076,24,"UG200600000258_2013",-1.14778089523,"2013","2006","228",0,1,0
"1786","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2007",-2.04151368141,"2007","2006","229",0,0,0
"1788","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2010",-1.6581350565,"2010","2006","229",0,0,0
"1789","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2008",-2.18656802177,"2008","2006","229",0,0,0
"1790","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2009",-1.65730297565,"2009","2006","229",0,0,0
"1791","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2011",-1.59910845757,"2011","2006","229",0,1,0
"1793","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2012",-1.91690409184,"2012","2006","229",0,1,0
"1796","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2015",-1.81510341167,"2015","2006","229",0,1,0
"1798","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2016",-2.12984132767,"2016","2006","229",0,1,0
"1800","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2006",-1.47695851326,"2006","2006","229",0,0,0
"1801","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2013",-1.67388534546,"2013","2006","229",0,1,0
"1802","UG200600000259",2.553886,30.935024,-1.61232933384207,26,"UG200600000259_2014",-1.87434887886,"2014","2006","229",0,1,0
