"","DHSID","lat","long","base_WI_no_elec_m","n","dhsID_year","cnn_3q_42_ENS_pred","year","survey_year","row_num","treated_unit","treat_year","treated_id"
"8604","UG201600000312",1.97611981861,34.565993675,-2.12294448469235,27,"UG201600000312_2008",-1.99188113213,"2008","2016","1420",0,0,0
"8605","UG201600000312",1.97611981861,34.565993675,-2.12294448469235,27,"UG201600000312_2009",-1.42646110058,"2009","2016","1420",0,0,0
"8607","UG201600000312",1.97611981861,34.565993675,-2.12294448469235,27,"UG201600000312_2014",-2.55574464798,"2014","2016","1420",0,1,0
"8608","UG201600000312",1.97611981861,34.565993675,-2.12294448469235,27,"UG201600000312_2006",-1.18823361397,"2006","2016","1420",0,0,0
"8610","UG201600000312",1.97611981861,34.565993675,-2.12294448469235,27,"UG201600000312_2007",-1.25694739819,"2007","2016","1420",0,0,0
"8612","UG201600000312",1.97611981861,34.565993675,-2.12294448469235,27,"UG201600000312_2016",-2.22638702393,"2016","2016","1420",0,1,0
"8613","UG201600000312",1.97611981861,34.565993675,-2.12294448469235,27,"UG201600000312_2010",-1.76566398144,"2010","2016","1420",0,0,0
"8615","UG201600000312",1.97611981861,34.565993675,-2.12294448469235,27,"UG201600000312_2012",-3.0341258049,"2012","2016","1420",0,1,0
"8618","UG201600000312",1.97611981861,34.565993675,-2.12294448469235,27,"UG201600000312_2013",-2.51314544678,"2013","2016","1420",0,1,0
"8619","UG201600000312",1.97611981861,34.565993675,-2.12294448469235,27,"UG201600000312_2011",-1.78386664391,"2011","2016","1420",0,1,0
"8620","UG201600000313",1.91793602026,34.9759690638,-2.67407015329157,30,"UG201600000313_2016",0.802137374878,"2016","2016","1421",0,1,0
"8621","UG201600000313",1.91793602026,34.9759690638,-2.67407015329157,30,"UG201600000313_2006",-0.595490694046,"2006","2016","1421",0,0,0
"8622","UG201600000313",1.91793602026,34.9759690638,-2.67407015329157,30,"UG201600000313_2015",-0.438459128141,"2015","2016","1421",0,1,0
"8623","UG201600000313",1.91793602026,34.9759690638,-2.67407015329157,30,"UG201600000313_2012",-0.0920565873384,"2012","2016","1421",0,1,0
"8625","UG201600000313",1.91793602026,34.9759690638,-2.67407015329157,30,"UG201600000313_2009",0.849104821682,"2009","2016","1421",0,0,0
"8627","UG201600000313",1.91793602026,34.9759690638,-2.67407015329157,30,"UG201600000313_2007",-0.366086304188,"2007","2016","1421",0,0,0
"8629","UG201600000313",1.91793602026,34.9759690638,-2.67407015329157,30,"UG201600000313_2014",-0.223777100444,"2014","2016","1421",0,1,0
"8630","UG201600000313",1.91793602026,34.9759690638,-2.67407015329157,30,"UG201600000313_2011",-0.658324062824,"2011","2016","1421",0,1,0
"8631","UG201600000313",1.91793602026,34.9759690638,-2.67407015329157,30,"UG201600000313_2010",-0.392109274864,"2010","2016","1421",0,0,0
"8633","UG201600000313",1.91793602026,34.9759690638,-2.67407015329157,30,"UG201600000313_2013",-0.58499121666,"2013","2016","1421",0,1,0
"8634","UG201600000313",1.91793602026,34.9759690638,-2.67407015329157,30,"UG201600000313_2008",-0.448701828718,"2008","2016","1421",0,0,0
"8637","UG201600000314",1.60330655755,34.836105337,-1.9600975765974,26,"UG201600000314_2015",-1.04254698753,"2015","2016","1422",0,1,0
"8638","UG201600000314",1.60330655755,34.836105337,-1.9600975765974,26,"UG201600000314_2011",-1.033649683,"2011","2016","1422",0,1,0
"8641","UG201600000314",1.60330655755,34.836105337,-1.9600975765974,26,"UG201600000314_2009",-1.14500057697,"2009","2016","1422",0,0,0
"8643","UG201600000314",1.60330655755,34.836105337,-1.9600975765974,26,"UG201600000314_2014",-1.18262135983,"2014","2016","1422",0,1,0
"8644","UG201600000314",1.60330655755,34.836105337,-1.9600975765974,26,"UG201600000314_2016",-0.854153931141,"2016","2016","1422",0,1,0
"8646","UG201600000314",1.60330655755,34.836105337,-1.9600975765974,26,"UG201600000314_2012",-1.42168557644,"2012","2016","1422",0,1,0
"8647","UG201600000314",1.60330655755,34.836105337,-1.9600975765974,26,"UG201600000314_2006",-1.48207437992,"2006","2016","1422",0,0,0
"8648","UG201600000314",1.60330655755,34.836105337,-1.9600975765974,26,"UG201600000314_2013",-1.23195266724,"2013","2016","1422",0,1,0
"8649","UG201600000314",1.60330655755,34.836105337,-1.9600975765974,26,"UG201600000314_2010",-1.09122335911,"2010","2016","1422",0,0,0
"8650","UG201600000314",1.60330655755,34.836105337,-1.9600975765974,26,"UG201600000314_2008",-1.14660215378,"2008","2016","1422",0,0,0
"8651","UG201600000314",1.60330655755,34.836105337,-1.9600975765974,26,"UG201600000314_2007",-1.08108878136,"2007","2016","1422",0,0,0
"8655","UG201600000315",2.19921867331,34.9469998586,-2.0421646869026,21,"UG201600000315_2013",-0.714799761772,"2013","2016","1423",0,1,0
"8656","UG201600000315",2.19921867331,34.9469998586,-2.0421646869026,21,"UG201600000315_2016",0.655189812183,"2016","2016","1423",0,1,0
"8658","UG201600000315",2.19921867331,34.9469998586,-2.0421646869026,21,"UG201600000315_2007",-0.351498991251,"2007","2016","1423",0,0,0
"8660","UG201600000315",2.19921867331,34.9469998586,-2.0421646869026,21,"UG201600000315_2011",0.175320580602,"2011","2016","1423",0,1,0
"8661","UG201600000315",2.19921867331,34.9469998586,-2.0421646869026,21,"UG201600000315_2009",0.628820240498,"2009","2016","1423",0,0,0
"8662","UG201600000315",2.19921867331,34.9469998586,-2.0421646869026,21,"UG201600000315_2008",0.144034877419,"2008","2016","1423",0,0,0
"8664","UG201600000315",2.19921867331,34.9469998586,-2.0421646869026,21,"UG201600000315_2010",0.443824976683,"2010","2016","1423",0,0,0
"8666","UG201600000315",2.19921867331,34.9469998586,-2.0421646869026,21,"UG201600000315_2006",-0.356027960777,"2006","2016","1423",0,0,0
"8667","UG201600000315",2.19921867331,34.9469998586,-2.0421646869026,21,"UG201600000315_2014",0.31722047925,"2014","2016","1423",0,1,0
"8668","UG201600000315",2.19921867331,34.9469998586,-2.0421646869026,21,"UG201600000315_2012",-0.158657595515,"2012","2016","1423",0,1,0
"8670","UG201600000315",2.19921867331,34.9469998586,-2.0421646869026,21,"UG201600000315_2015",0.44172295928,"2015","2016","1423",0,1,0
"8671","UG201600000316",1.99728144006,34.3555347785,-2.62807534627204,25,"UG201600000316_2012",-3.7015607357,"2012","2016","1424",0,1,0
"8672","UG201600000316",1.99728144006,34.3555347785,-2.62807534627204,25,"UG201600000316_2015",-4.21357774734,"2015","2016","1424",0,1,0
"8673","UG201600000316",1.99728144006,34.3555347785,-2.62807534627204,25,"UG201600000316_2013",-4.93137454987,"2013","2016","1424",0,1,0
"8674","UG201600000316",1.99728144006,34.3555347785,-2.62807534627204,25,"UG201600000316_2007",-4.56832790375,"2007","2016","1424",0,0,0
"8675","UG201600000316",1.99728144006,34.3555347785,-2.62807534627204,25,"UG201600000316_2009",-4.05938959122,"2009","2016","1424",0,0,0
"8677","UG201600000316",1.99728144006,34.3555347785,-2.62807534627204,25,"UG201600000316_2014",-4.58511161804,"2014","2016","1424",0,1,0
"8679","UG201600000316",1.99728144006,34.3555347785,-2.62807534627204,25,"UG201600000316_2011",-5.36100101471,"2011","2016","1424",0,1,0
"8681","UG201600000316",1.99728144006,34.3555347785,-2.62807534627204,25,"UG201600000316_2010",-4.96772480011,"2010","2016","1424",0,0,0
"8684","UG201600000316",1.99728144006,34.3555347785,-2.62807534627204,25,"UG201600000316_2008",-4.66302108765,"2008","2016","1424",0,0,0
"8685","UG201600000316",1.99728144006,34.3555347785,-2.62807534627204,25,"UG201600000316_2016",-4.05127906799,"2016","2016","1424",0,1,0
"8687","UG201600000316",1.99728144006,34.3555347785,-2.62807534627204,25,"UG201600000316_2006",-3.49759197235,"2006","2016","1424",0,0,0
"8688","UG201600000317",2.2331876905,34.1996196126,-2.0874367464952,29,"UG201600000317_2007",-4.18026542664,"2007","2016","1425",0,0,0
"8689","UG201600000317",2.2331876905,34.1996196126,-2.0874367464952,29,"UG201600000317_2009",-3.37828826904,"2009","2016","1425",0,0,0
"8690","UG201600000317",2.2331876905,34.1996196126,-2.0874367464952,29,"UG201600000317_2010",-4.21049594879,"2010","2016","1425",0,0,0
"8692","UG201600000317",2.2331876905,34.1996196126,-2.0874367464952,29,"UG201600000317_2013",-4.36404848099,"2013","2016","1425",0,1,0
"8694","UG201600000317",2.2331876905,34.1996196126,-2.0874367464952,29,"UG201600000317_2014",-4.61981487274,"2014","2016","1425",0,1,0
"8695","UG201600000317",2.2331876905,34.1996196126,-2.0874367464952,29,"UG201600000317_2011",-4.94478225708,"2011","2016","1425",0,1,0
"8698","UG201600000317",2.2331876905,34.1996196126,-2.0874367464952,29,"UG201600000317_2008",-4.21057701111,"2008","2016","1425",0,0,0
"8699","UG201600000317",2.2331876905,34.1996196126,-2.0874367464952,29,"UG201600000317_2006",-2.55451273918,"2006","2016","1425",0,0,0
"8700","UG201600000317",2.2331876905,34.1996196126,-2.0874367464952,29,"UG201600000317_2016",-3.72019672394,"2016","2016","1425",0,1,0
"8702","UG201600000317",2.2331876905,34.1996196126,-2.0874367464952,29,"UG201600000317_2015",-3.78089785576,"2015","2016","1425",0,1,0
"8703","UG201600000317",2.2331876905,34.1996196126,-2.0874367464952,29,"UG201600000317_2012",-4.13192558289,"2012","2016","1425",0,1,0
"8706","UG201600000319",2.47810568671,34.4441644185,-2.01549660618493,23,"UG201600000319_2006",-0.142761617899,"2006","2016","1427",0,0,0
"8708","UG201600000319",2.47810568671,34.4441644185,-2.01549660618493,23,"UG201600000319_2013",-1.42457532883,"2013","2016","1427",0,1,0
"8709","UG201600000319",2.47810568671,34.4441644185,-2.01549660618493,23,"UG201600000319_2010",-1.20221352577,"2010","2016","1427",0,0,0
"8710","UG201600000319",2.47810568671,34.4441644185,-2.01549660618493,23,"UG201600000319_2011",-1.5529191494,"2011","2016","1427",0,1,0
"8711","UG201600000319",2.47810568671,34.4441644185,-2.01549660618493,23,"UG201600000319_2014",-1.11229240894,"2014","2016","1427",0,1,0
"8712","UG201600000319",2.47810568671,34.4441644185,-2.01549660618493,23,"UG201600000319_2007",-0.280610263348,"2007","2016","1427",0,0,0
"8713","UG201600000319",2.47810568671,34.4441644185,-2.01549660618493,23,"UG201600000319_2012",-1.13074469566,"2012","2016","1427",0,1,0
"8715","UG201600000319",2.47810568671,34.4441644185,-2.01549660618493,23,"UG201600000319_2015",0.151756182313,"2015","2016","1427",0,1,0
"8719","UG201600000319",2.47810568671,34.4441644185,-2.01549660618493,23,"UG201600000319_2009",-1.25925219059,"2009","2016","1427",0,0,0
"8720","UG201600000319",2.47810568671,34.4441644185,-2.01549660618493,23,"UG201600000319_2008",-1.1790138483,"2008","2016","1427",0,0,0
"8721","UG201600000319",2.47810568671,34.4441644185,-2.01549660618493,23,"UG201600000319_2016",-0.780112326145,"2016","2016","1427",0,1,0
"8727","UG201600000320",2.49976829585,34.3466009723,-1.60575949967666,29,"UG201600000320_2008",-1.74969470501,"2008","2016","1428",0,0,0
"8729","UG201600000320",2.49976829585,34.3466009723,-1.60575949967666,29,"UG201600000320_2009",-2.05308771133,"2009","2016","1428",0,0,0
"8730","UG201600000320",2.49976829585,34.3466009723,-1.60575949967666,29,"UG201600000320_2016",-0.817419826984,"2016","2016","1428",0,1,0
"8731","UG201600000320",2.49976829585,34.3466009723,-1.60575949967666,29,"UG201600000320_2011",-1.88690936565,"2011","2016","1428",0,1,0
"8732","UG201600000320",2.49976829585,34.3466009723,-1.60575949967666,29,"UG201600000320_2014",-1.16691946983,"2014","2016","1428",0,1,0
"8733","UG201600000320",2.49976829585,34.3466009723,-1.60575949967666,29,"UG201600000320_2012",-1.35753846169,"2012","2016","1428",0,1,0
"8734","UG201600000320",2.49976829585,34.3466009723,-1.60575949967666,29,"UG201600000320_2015",-0.532158017159,"2015","2016","1428",0,1,0
"8735","UG201600000320",2.49976829585,34.3466009723,-1.60575949967666,29,"UG201600000320_2006",-1.55308520794,"2006","2016","1428",0,0,0
"8736","UG201600000320",2.49976829585,34.3466009723,-1.60575949967666,29,"UG201600000320_2007",-1.60262846947,"2007","2016","1428",0,0,0
"8737","UG201600000320",2.49976829585,34.3466009723,-1.60575949967666,29,"UG201600000320_2010",-1.39943468571,"2010","2016","1428",0,0,0
"8738","UG201600000320",2.49976829585,34.3466009723,-1.60575949967666,29,"UG201600000320_2013",-0.909224927425,"2013","2016","1428",0,1,0
"8740","UG201600000321",2.57262533677,34.848012009,-2.48728449541738,27,"UG201600000321_2013",-1.95407021046,"2013","2016","1429",0,1,0
"8742","UG201600000321",2.57262533677,34.848012009,-2.48728449541738,27,"UG201600000321_2008",-1.16892325878,"2008","2016","1429",0,0,0
"8743","UG201600000321",2.57262533677,34.848012009,-2.48728449541738,27,"UG201600000321_2015",-1.41094183922,"2015","2016","1429",0,1,0
"8745","UG201600000321",2.57262533677,34.848012009,-2.48728449541738,27,"UG201600000321_2010",-1.30580627918,"2010","2016","1429",0,0,0
"8746","UG201600000321",2.57262533677,34.848012009,-2.48728449541738,27,"UG201600000321_2011",-1.2416960001,"2011","2016","1429",0,1,0
"8749","UG201600000321",2.57262533677,34.848012009,-2.48728449541738,27,"UG201600000321_2009",-1.33835852146,"2009","2016","1429",0,0,0
"8750","UG201600000321",2.57262533677,34.848012009,-2.48728449541738,27,"UG201600000321_2014",-1.43814587593,"2014","2016","1429",0,1,0
"8751","UG201600000321",2.57262533677,34.848012009,-2.48728449541738,27,"UG201600000321_2012",-2.1648786068,"2012","2016","1429",0,1,0
"8753","UG201600000321",2.57262533677,34.848012009,-2.48728449541738,27,"UG201600000321_2007",-1.47897589207,"2007","2016","1429",0,0,0
"8754","UG201600000321",2.57262533677,34.848012009,-2.48728449541738,27,"UG201600000321_2006",-1.49490857124,"2006","2016","1429",0,0,0
"8755","UG201600000321",2.57262533677,34.848012009,-2.48728449541738,27,"UG201600000321_2016",-1.05672502518,"2016","2016","1429",0,1,0
"8757","UG201600000322",2.5810930258,34.5432405538,-2.42651257558725,30,"UG201600000322_2014",0.286260575056,"2014","2016","1430",0,1,0
"8759","UG201600000322",2.5810930258,34.5432405538,-2.42651257558725,30,"UG201600000322_2011",-0.620276391506,"2011","2016","1430",0,1,0
"8761","UG201600000322",2.5810930258,34.5432405538,-2.42651257558725,30,"UG201600000322_2006",-2.10077905655,"2006","2016","1430",0,0,0
"8762","UG201600000322",2.5810930258,34.5432405538,-2.42651257558725,30,"UG201600000322_2010",1.9968599081,"2010","2016","1430",0,0,0
"8763","UG201600000322",2.5810930258,34.5432405538,-2.42651257558725,30,"UG201600000322_2009",0.624167501926,"2009","2016","1430",0,0,0
"8764","UG201600000322",2.5810930258,34.5432405538,-2.42651257558725,30,"UG201600000322_2007",-0.10534261167,"2007","2016","1430",0,0,0
"8765","UG201600000322",2.5810930258,34.5432405538,-2.42651257558725,30,"UG201600000322_2015",1.11596870422,"2015","2016","1430",0,1,0
"8766","UG201600000322",2.5810930258,34.5432405538,-2.42651257558725,30,"UG201600000322_2008",0.552067518234,"2008","2016","1430",0,0,0
"8767","UG201600000322",2.5810930258,34.5432405538,-2.42651257558725,30,"UG201600000322_2016",1.10607933998,"2016","2016","1430",0,1,0
"8768","UG201600000322",2.5810930258,34.5432405538,-2.42651257558725,30,"UG201600000322_2013",0.191223040223,"2013","2016","1430",0,1,0
"8769","UG201600000322",2.5810930258,34.5432405538,-2.42651257558725,30,"UG201600000322_2012",0.117592148483,"2012","2016","1430",0,1,0
"8774","UG201600000323",2.60756691905,34.5945622463,-2.43962683126128,30,"UG201600000323_2016",-2.05646109581,"2016","2016","1431",0,1,0
"8776","UG201600000323",2.60756691905,34.5945622463,-2.43962683126128,30,"UG201600000323_2012",-0.239886507392,"2012","2016","1431",0,1,0
"8777","UG201600000323",2.60756691905,34.5945622463,-2.43962683126128,30,"UG201600000323_2011",-2.00107192993,"2011","2016","1431",0,1,0
"8778","UG201600000323",2.60756691905,34.5945622463,-2.43962683126128,30,"UG201600000323_2014",-0.885883450508,"2014","2016","1431",0,1,0
"8779","UG201600000323",2.60756691905,34.5945622463,-2.43962683126128,30,"UG201600000323_2010",-1.09091746807,"2010","2016","1431",0,0,0
"8783","UG201600000323",2.60756691905,34.5945622463,-2.43962683126128,30,"UG201600000323_2013",-0.637070715427,"2013","2016","1431",0,1,0
"8784","UG201600000323",2.60756691905,34.5945622463,-2.43962683126128,30,"UG201600000323_2007",-1.5388481617,"2007","2016","1431",0,0,0
"8786","UG201600000323",2.60756691905,34.5945622463,-2.43962683126128,30,"UG201600000323_2008",-1.66190719604,"2008","2016","1431",0,0,0
"8787","UG201600000323",2.60756691905,34.5945622463,-2.43962683126128,30,"UG201600000323_2015",-0.976175010204,"2015","2016","1431",0,1,0
"8788","UG201600000323",2.60756691905,34.5945622463,-2.43962683126128,30,"UG201600000323_2009",-1.60101985931,"2009","2016","1431",0,0,0
"8789","UG201600000323",2.60756691905,34.5945622463,-2.43962683126128,30,"UG201600000323_2006",-2.21555113792,"2006","2016","1431",0,0,0
"8790","UG201600000324",2.47773873702,34.8661720052,-1.20471873924034,21,"UG201600000324_2014",-1.43826818466,"2014","2016","1432",0,1,0
"8791","UG201600000324",2.47773873702,34.8661720052,-1.20471873924034,21,"UG201600000324_2012",-1.72581529617,"2012","2016","1432",0,1,0
"8794","UG201600000324",2.47773873702,34.8661720052,-1.20471873924034,21,"UG201600000324_2015",-1.26429188251,"2015","2016","1432",0,1,0
"8795","UG201600000324",2.47773873702,34.8661720052,-1.20471873924034,21,"UG201600000324_2010",-1.29070186615,"2010","2016","1432",0,0,0
"8796","UG201600000324",2.47773873702,34.8661720052,-1.20471873924034,21,"UG201600000324_2011",-1.79096388817,"2011","2016","1432",0,1,0
"8798","UG201600000324",2.47773873702,34.8661720052,-1.20471873924034,21,"UG201600000324_2016",-1.34914815426,"2016","2016","1432",0,1,0
"8800","UG201600000324",2.47773873702,34.8661720052,-1.20471873924034,21,"UG201600000324_2009",-1.18697500229,"2009","2016","1432",0,0,0
"8801","UG201600000324",2.47773873702,34.8661720052,-1.20471873924034,21,"UG201600000324_2008",-1.41389775276,"2008","2016","1432",0,0,0
"8802","UG201600000324",2.47773873702,34.8661720052,-1.20471873924034,21,"UG201600000324_2006",-1.32996761799,"2006","2016","1432",0,0,0
"8803","UG201600000324",2.47773873702,34.8661720052,-1.20471873924034,21,"UG201600000324_2013",-1.832503438,"2013","2016","1432",0,1,0
"8804","UG201600000324",2.47773873702,34.8661720052,-1.20471873924034,21,"UG201600000324_2007",-1.54186344147,"2007","2016","1432",0,0,0
"8808","UG201600000325",3.49546653921,34.1659597661,-2.18798739587912,30,"UG201600000325_2014",-0.246915057302,"2014","2016","1433",0,1,0
"8809","UG201600000325",3.49546653921,34.1659597661,-2.18798739587912,30,"UG201600000325_2007",-0.634071648121,"2007","2016","1433",0,0,0
"8811","UG201600000325",3.49546653921,34.1659597661,-2.18798739587912,30,"UG201600000325_2008",-0.530940234661,"2008","2016","1433",0,0,0
"8812","UG201600000325",3.49546653921,34.1659597661,-2.18798739587912,30,"UG201600000325_2016",-0.389660209417,"2016","2016","1433",0,1,0
"8815","UG201600000325",3.49546653921,34.1659597661,-2.18798739587912,30,"UG201600000325_2006",-1.28065252304,"2006","2016","1433",0,0,0
"8816","UG201600000325",3.49546653921,34.1659597661,-2.18798739587912,30,"UG201600000325_2010",-0.594644188881,"2010","2016","1433",0,0,0
"8818","UG201600000325",3.49546653921,34.1659597661,-2.18798739587912,30,"UG201600000325_2013",-0.247739285231,"2013","2016","1433",0,1,0
"8819","UG201600000325",3.49546653921,34.1659597661,-2.18798739587912,30,"UG201600000325_2009",-0.992828547955,"2009","2016","1433",0,0,0
"8820","UG201600000325",3.49546653921,34.1659597661,-2.18798739587912,30,"UG201600000325_2015",-0.350755691528,"2015","2016","1433",0,1,0
"8821","UG201600000325",3.49546653921,34.1659597661,-2.18798739587912,30,"UG201600000325_2011",-1.69501972198,"2011","2016","1433",0,1,0
"8823","UG201600000325",3.49546653921,34.1659597661,-2.18798739587912,30,"UG201600000325_2012",-1.00156354904,"2012","2016","1433",0,1,0
"8824","UG201600000326",3.62307393814,34.1745253988,-1.90846130192522,27,"UG201600000326_2007",-1.11228883266,"2007","2016","1434",0,0,0
"8825","UG201600000326",3.62307393814,34.1745253988,-1.90846130192522,27,"UG201600000326_2010",-1.26472377777,"2010","2016","1434",0,0,0
"8826","UG201600000326",3.62307393814,34.1745253988,-1.90846130192522,27,"UG201600000326_2015",-0.950512290001,"2015","2016","1434",0,1,0
"8829","UG201600000326",3.62307393814,34.1745253988,-1.90846130192522,27,"UG201600000326_2016",-1.52915453911,"2016","2016","1434",0,1,0
"8831","UG201600000326",3.62307393814,34.1745253988,-1.90846130192522,27,"UG201600000326_2009",-2.33182668686,"2009","2016","1434",0,0,0
"8833","UG201600000326",3.62307393814,34.1745253988,-1.90846130192522,27,"UG201600000326_2013",-0.877386868,"2013","2016","1434",0,1,0
"8834","UG201600000326",3.62307393814,34.1745253988,-1.90846130192522,27,"UG201600000326_2012",-1.50068497658,"2012","2016","1434",0,1,0
"8835","UG201600000326",3.62307393814,34.1745253988,-1.90846130192522,27,"UG201600000326_2011",-1.95285665989,"2011","2016","1434",0,1,0
"8838","UG201600000326",3.62307393814,34.1745253988,-1.90846130192522,27,"UG201600000326_2014",-0.723967194557,"2014","2016","1434",0,1,0
"8839","UG201600000326",3.62307393814,34.1745253988,-1.90846130192522,27,"UG201600000326_2006",-2.22893500328,"2006","2016","1434",0,0,0
"8840","UG201600000326",3.62307393814,34.1745253988,-1.90846130192522,27,"UG201600000326_2008",-1.69786703587,"2008","2016","1434",0,0,0
"8842","UG201600000327",3.6133762833,33.9448640057,-2.15140282531903,30,"UG201600000327_2014",-2.41801524162,"2014","2016","1435",0,1,0
"8846","UG201600000327",3.6133762833,33.9448640057,-2.15140282531903,30,"UG201600000327_2016",-2.57535886765,"2016","2016","1435",0,1,0
"8847","UG201600000327",3.6133762833,33.9448640057,-2.15140282531903,30,"UG201600000327_2011",-3.29154443741,"2011","2016","1435",0,1,0
"8849","UG201600000327",3.6133762833,33.9448640057,-2.15140282531903,30,"UG201600000327_2007",-2.57771611214,"2007","2016","1435",0,0,0
"8850","UG201600000327",3.6133762833,33.9448640057,-2.15140282531903,30,"UG201600000327_2013",-3.81803631783,"2013","2016","1435",0,1,0
"8852","UG201600000327",3.6133762833,33.9448640057,-2.15140282531903,30,"UG201600000327_2006",-2.32749438286,"2006","2016","1435",0,0,0
"8853","UG201600000327",3.6133762833,33.9448640057,-2.15140282531903,30,"UG201600000327_2010",-1.79411363602,"2010","2016","1435",0,0,0
"8854","UG201600000327",3.6133762833,33.9448640057,-2.15140282531903,30,"UG201600000327_2009",-2.30958271027,"2009","2016","1435",0,0,0
"8855","UG201600000327",3.6133762833,33.9448640057,-2.15140282531903,30,"UG201600000327_2008",-2.64207983017,"2008","2016","1435",0,0,0
"8856","UG201600000327",3.6133762833,33.9448640057,-2.15140282531903,30,"UG201600000327_2015",-1.75242936611,"2015","2016","1435",0,1,0
"8857","UG201600000327",3.6133762833,33.9448640057,-2.15140282531903,30,"UG201600000327_2012",-2.52000117302,"2012","2016","1435",0,1,0
"8858","UG201600000328",3.79432044957,33.9292704217,-1.98466259833285,27,"UG201600000328_2009",-1.9532109499,"2009","2016","1436",0,0,0
"8859","UG201600000328",3.79432044957,33.9292704217,-1.98466259833285,27,"UG201600000328_2007",-2.61454772949,"2007","2016","1436",0,0,0
"8862","UG201600000328",3.79432044957,33.9292704217,-1.98466259833285,27,"UG201600000328_2014",-1.96281421185,"2014","2016","1436",0,1,0
"8863","UG201600000328",3.79432044957,33.9292704217,-1.98466259833285,27,"UG201600000328_2016",-1.75462245941,"2016","2016","1436",0,1,0
"8864","UG201600000328",3.79432044957,33.9292704217,-1.98466259833285,27,"UG201600000328_2006",-1.91068542004,"2006","2016","1436",0,0,0
"8865","UG201600000328",3.79432044957,33.9292704217,-1.98466259833285,27,"UG201600000328_2011",-2.21850299835,"2011","2016","1436",0,1,0
"8867","UG201600000328",3.79432044957,33.9292704217,-1.98466259833285,27,"UG201600000328_2015",-1.81590652466,"2015","2016","1436",0,1,0
"8868","UG201600000328",3.79432044957,33.9292704217,-1.98466259833285,27,"UG201600000328_2010",-2.46360516548,"2010","2016","1436",0,0,0
"8869","UG201600000328",3.79432044957,33.9292704217,-1.98466259833285,27,"UG201600000328_2008",-2.57745480537,"2008","2016","1436",0,0,0
"8871","UG201600000328",3.79432044957,33.9292704217,-1.98466259833285,27,"UG201600000328_2013",-1.4650593996,"2013","2016","1436",0,1,0
"8874","UG201600000328",3.79432044957,33.9292704217,-1.98466259833285,27,"UG201600000328_2012",-2.32504296303,"2012","2016","1436",0,1,0
"8876","UG201600000329",3.529102528,34.047912188,-2.30270192717239,29,"UG201600000329_2006",-2.16252040863,"2006","2016","1437",0,0,0
"8877","UG201600000329",3.529102528,34.047912188,-2.30270192717239,29,"UG201600000329_2012",-1.46204686165,"2012","2016","1437",0,1,0
"8878","UG201600000329",3.529102528,34.047912188,-2.30270192717239,29,"UG201600000329_2016",-1.23036563396,"2016","2016","1437",0,1,0
"8879","UG201600000329",3.529102528,34.047912188,-2.30270192717239,29,"UG201600000329_2009",-1.71326422691,"2009","2016","1437",0,0,0
"8880","UG201600000329",3.529102528,34.047912188,-2.30270192717239,29,"UG201600000329_2007",-1.40832793713,"2007","2016","1437",0,0,0
"8881","UG201600000329",3.529102528,34.047912188,-2.30270192717239,29,"UG201600000329_2013",-1.25924122334,"2013","2016","1437",0,1,0
"8885","UG201600000329",3.529102528,34.047912188,-2.30270192717239,29,"UG201600000329_2015",-1.35615479946,"2015","2016","1437",0,1,0
"8886","UG201600000329",3.529102528,34.047912188,-2.30270192717239,29,"UG201600000329_2011",-1.71899926662,"2011","2016","1437",0,1,0
"8887","UG201600000329",3.529102528,34.047912188,-2.30270192717239,29,"UG201600000329_2008",-1.4994904995,"2008","2016","1437",0,0,0
"8888","UG201600000329",3.529102528,34.047912188,-2.30270192717239,29,"UG201600000329_2010",-1.4509704113,"2010","2016","1437",0,0,0
"8890","UG201600000329",3.529102528,34.047912188,-2.30270192717239,29,"UG201600000329_2014",-0.850937485695,"2014","2016","1437",0,1,0
"8892","UG201600000330",3.43263572334,34.174628461,-1.70872623932393,29,"UG201600000330_2013",-2.25056648254,"2013","2016","1438",0,1,0
"8893","UG201600000330",3.43263572334,34.174628461,-1.70872623932393,29,"UG201600000330_2007",-1.52972841263,"2007","2016","1438",0,0,0
"8895","UG201600000330",3.43263572334,34.174628461,-1.70872623932393,29,"UG201600000330_2011",-2.69161367416,"2011","2016","1438",0,1,0
"8896","UG201600000330",3.43263572334,34.174628461,-1.70872623932393,29,"UG201600000330_2015",-1.2538844347,"2015","2016","1438",0,1,0
"8897","UG201600000330",3.43263572334,34.174628461,-1.70872623932393,29,"UG201600000330_2006",-1.65827286243,"2006","2016","1438",0,0,0
"8899","UG201600000330",3.43263572334,34.174628461,-1.70872623932393,29,"UG201600000330_2008",-1.43663394451,"2008","2016","1438",0,0,0
"8900","UG201600000330",3.43263572334,34.174628461,-1.70872623932393,29,"UG201600000330_2014",-1.49640059471,"2014","2016","1438",0,1,0
"8901","UG201600000330",3.43263572334,34.174628461,-1.70872623932393,29,"UG201600000330_2009",-1.45803117752,"2009","2016","1438",0,0,0
"8902","UG201600000330",3.43263572334,34.174628461,-1.70872623932393,29,"UG201600000330_2010",-1.31566739082,"2010","2016","1438",0,0,0
"8903","UG201600000330",3.43263572334,34.174628461,-1.70872623932393,29,"UG201600000330_2016",-1.60503602028,"2016","2016","1438",0,1,0
"8908","UG201600000330",3.43263572334,34.174628461,-1.70872623932393,29,"UG201600000330_2012",-2.2427418232,"2012","2016","1438",0,1,0
