"","DHSID","lat","long","base_WI_no_elec_m","n","dhsID_year","cnn_3q_42_ENS_pred","year","survey_year","row_num","treated_unit","treat_year","treated_id"
"10298","UG201600000115",0.642594428752,31.8006416224,-0.179971497576836,27,"UG201600000115_2007",-1.2667555809,"2007","2016","1226",0,0,0
"10299","UG201600000115",0.642594428752,31.8006416224,-0.179971497576836,27,"UG201600000115_2012",-1.06049251556,"2012","2016","1226",0,1,0
"10301","UG201600000115",0.642594428752,31.8006416224,-0.179971497576836,27,"UG201600000115_2014",-1.74633097649,"2014","2016","1226",0,1,0
"10302","UG201600000115",0.642594428752,31.8006416224,-0.179971497576836,27,"UG201600000115_2013",-1.88861405849,"2013","2016","1226",0,1,0
"10304","UG201600000116",0.460918608209,31.9448809616,-0.205106972348504,27,"UG201600000116_2016",-1.38579404354,"2016","2016","1227",0,1,0
"10305","UG201600000116",0.460918608209,31.9448809616,-0.205106972348504,27,"UG201600000116_2011",-1.41752231121,"2011","2016","1227",0,1,0
"10306","UG201600000116",0.460918608209,31.9448809616,-0.205106972348504,27,"UG201600000116_2008",-2.42088866234,"2008","2016","1227",0,0,0
"10308","UG201600000116",0.460918608209,31.9448809616,-0.205106972348504,27,"UG201600000116_2015",-1.24657618999,"2015","2016","1227",0,1,0
"10310","UG201600000116",0.460918608209,31.9448809616,-0.205106972348504,27,"UG201600000116_2006",-2.09692335129,"2006","2016","1227",0,0,0
"10312","UG201600000116",0.460918608209,31.9448809616,-0.205106972348504,27,"UG201600000116_2010",-0.847365319729,"2010","2016","1227",0,0,0
"10313","UG201600000116",0.460918608209,31.9448809616,-0.205106972348504,27,"UG201600000116_2014",-0.876050770283,"2014","2016","1227",0,1,0
"10315","UG201600000116",0.460918608209,31.9448809616,-0.205106972348504,27,"UG201600000116_2007",-1.78319215775,"2007","2016","1227",0,0,0
"10316","UG201600000116",0.460918608209,31.9448809616,-0.205106972348504,27,"UG201600000116_2009",-2.02544665337,"2009","2016","1227",0,0,0
"10318","UG201600000116",0.460918608209,31.9448809616,-0.205106972348504,27,"UG201600000116_2012",-1.19529831409,"2012","2016","1227",0,1,0
"10319","UG201600000116",0.460918608209,31.9448809616,-0.205106972348504,27,"UG201600000116_2013",-0.925542235374,"2013","2016","1227",0,1,0
"10320","UG201600000117",0.332237497509,31.9343030047,-0.805477631295222,28,"UG201600000117_2013",-1.79474771023,"2013","2016","1228",0,1,0
"10321","UG201600000117",0.332237497509,31.9343030047,-0.805477631295222,28,"UG201600000117_2012",-1.59633755684,"2012","2016","1228",0,1,0
"10322","UG201600000117",0.332237497509,31.9343030047,-0.805477631295222,28,"UG201600000117_2008",-3.01499938965,"2008","2016","1228",0,0,0
"10324","UG201600000117",0.332237497509,31.9343030047,-0.805477631295222,28,"UG201600000117_2009",-3.01499938965,"2009","2016","1228",0,0,0
"10325","UG201600000117",0.332237497509,31.9343030047,-0.805477631295222,28,"UG201600000117_2006",-1.71603810787,"2006","2016","1228",0,0,0
"10326","UG201600000117",0.332237497509,31.9343030047,-0.805477631295222,28,"UG201600000117_2010",-3.01499938965,"2010","2016","1228",0,0,0
"10327","UG201600000117",0.332237497509,31.9343030047,-0.805477631295222,28,"UG201600000117_2014",-3.01499938965,"2014","2016","1228",0,1,0
"10328","UG201600000117",0.332237497509,31.9343030047,-0.805477631295222,28,"UG201600000117_2007",-1.71359801292,"2007","2016","1228",0,0,0
"10329","UG201600000117",0.332237497509,31.9343030047,-0.805477631295222,28,"UG201600000117_2011",-3.01499938965,"2011","2016","1228",0,1,0
"10330","UG201600000117",0.332237497509,31.9343030047,-0.805477631295222,28,"UG201600000117_2016",-1.49082100391,"2016","2016","1228",0,1,0
"10332","UG201600000117",0.332237497509,31.9343030047,-0.805477631295222,28,"UG201600000117_2015",-3.01499938965,"2015","2016","1228",0,1,0
"10337","UG201600000118",0.53824849751,31.91876108,-0.277947322199111,29,"UG201600000118_2015",-1.95383405685,"2015","2016","1229",0,1,0
"10338","UG201600000118",0.53824849751,31.91876108,-0.277947322199111,29,"UG201600000118_2011",-1.54393720627,"2011","2016","1229",0,1,0
"10340","UG201600000118",0.53824849751,31.91876108,-0.277947322199111,29,"UG201600000118_2009",-1.57810950279,"2009","2016","1229",0,0,0
"10341","UG201600000118",0.53824849751,31.91876108,-0.277947322199111,29,"UG201600000118_2010",-0.609094679356,"2010","2016","1229",0,0,0
"10342","UG201600000118",0.53824849751,31.91876108,-0.277947322199111,29,"UG201600000118_2012",-1.09909427166,"2012","2016","1229",0,1,0
"10345","UG201600000118",0.53824849751,31.91876108,-0.277947322199111,29,"UG201600000118_2016",-2.12348937988,"2016","2016","1229",0,1,0
"10346","UG201600000118",0.53824849751,31.91876108,-0.277947322199111,29,"UG201600000118_2013",-2.02030992508,"2013","2016","1229",0,1,0
"10347","UG201600000118",0.53824849751,31.91876108,-0.277947322199111,29,"UG201600000118_2008",-1.93362104893,"2008","2016","1229",0,0,0
"10349","UG201600000118",0.53824849751,31.91876108,-0.277947322199111,29,"UG201600000118_2006",-2.05964398384,"2006","2016","1229",0,0,0
"10352","UG201600000118",0.53824849751,31.91876108,-0.277947322199111,29,"UG201600000118_2007",-0.929382503033,"2007","2016","1229",0,0,0
"10353","UG201600000118",0.53824849751,31.91876108,-0.277947322199111,29,"UG201600000118_2014",-2.07495188713,"2014","2016","1229",0,1,0
"10354","UG201600000119",0.574232405666,32.110493965,-0.201951351475336,25,"UG201600000119_2011",-1.96340072155,"2011","2016","1230",0,1,0
"10355","UG201600000119",0.574232405666,32.110493965,-0.201951351475336,25,"UG201600000119_2016",-2.191437006,"2016","2016","1230",0,1,0
"10356","UG201600000119",0.574232405666,32.110493965,-0.201951351475336,25,"UG201600000119_2012",-1.27100121975,"2012","2016","1230",0,1,0
"10357","UG201600000119",0.574232405666,32.110493965,-0.201951351475336,25,"UG201600000119_2006",-1.55258703232,"2006","2016","1230",0,0,0
"10358","UG201600000119",0.574232405666,32.110493965,-0.201951351475336,25,"UG201600000119_2014",-2.06464743614,"2014","2016","1230",0,1,0
"10362","UG201600000119",0.574232405666,32.110493965,-0.201951351475336,25,"UG201600000119_2009",-1.57075059414,"2009","2016","1230",0,0,0
"10364","UG201600000119",0.574232405666,32.110493965,-0.201951351475336,25,"UG201600000119_2013",-2.10600829124,"2013","2016","1230",0,1,0
"10365","UG201600000119",0.574232405666,32.110493965,-0.201951351475336,25,"UG201600000119_2015",-2.3084590435,"2015","2016","1230",0,1,0
"10366","UG201600000119",0.574232405666,32.110493965,-0.201951351475336,25,"UG201600000119_2010",-1.59981501102,"2010","2016","1230",0,0,0
"10367","UG201600000119",0.574232405666,32.110493965,-0.201951351475336,25,"UG201600000119_2008",-2.11391377449,"2008","2016","1230",0,0,0
"10368","UG201600000119",0.574232405666,32.110493965,-0.201951351475336,25,"UG201600000119_2007",-1.940310359,"2007","2016","1230",0,0,0
"10371","UG201600000122",0.944791759267,32.5234725325,-0.217766547013846,26,"UG201600000122_2012",-1.77665841579,"2012","2016","1233",0,1,0
"10373","UG201600000122",0.944791759267,32.5234725325,-0.217766547013846,26,"UG201600000122_2013",-1.17541182041,"2013","2016","1233",0,1,0
"10377","UG201600000122",0.944791759267,32.5234725325,-0.217766547013846,26,"UG201600000122_2010",-1.96331393719,"2010","2016","1233",0,0,0
"10379","UG201600000122",0.944791759267,32.5234725325,-0.217766547013846,26,"UG201600000122_2014",-0.843742072582,"2014","2016","1233",0,1,0
"10380","UG201600000122",0.944791759267,32.5234725325,-0.217766547013846,26,"UG201600000122_2006",-1.75356137753,"2006","2016","1233",0,0,0
"10381","UG201600000122",0.944791759267,32.5234725325,-0.217766547013846,26,"UG201600000122_2007",-1.93847203255,"2007","2016","1233",0,0,0
"10382","UG201600000122",0.944791759267,32.5234725325,-0.217766547013846,26,"UG201600000122_2008",-1.81960749626,"2008","2016","1233",0,0,0
"10383","UG201600000122",0.944791759267,32.5234725325,-0.217766547013846,26,"UG201600000122_2009",-1.88938999176,"2009","2016","1233",0,0,0
"10384","UG201600000122",0.944791759267,32.5234725325,-0.217766547013846,26,"UG201600000122_2016",-1.11361026764,"2016","2016","1233",0,1,0
"10386","UG201600000122",0.944791759267,32.5234725325,-0.217766547013846,26,"UG201600000122_2011",-1.96670889854,"2011","2016","1233",0,1,0
"10387","UG201600000122",0.944791759267,32.5234725325,-0.217766547013846,26,"UG201600000122_2015",-1.44860184193,"2015","2016","1233",0,1,0
"10388","UG201600000125",0.875607280671,32.893435691,-0.757540950675778,28,"UG201600000125_2007",-1.1760969162,"2007","2016","1236",0,0,0
"10389","UG201600000125",0.875607280671,32.893435691,-0.757540950675778,28,"UG201600000125_2012",-0.528594791889,"2012","2016","1236",0,1,0
"10390","UG201600000125",0.875607280671,32.893435691,-0.757540950675778,28,"UG201600000125_2010",-0.998540997505,"2010","2016","1236",0,0,0
"10392","UG201600000125",0.875607280671,32.893435691,-0.757540950675778,28,"UG201600000125_2015",-1.05207931995,"2015","2016","1236",0,1,0
"10393","UG201600000125",0.875607280671,32.893435691,-0.757540950675778,28,"UG201600000125_2014",-0.714236497879,"2014","2016","1236",0,1,0
"10395","UG201600000125",0.875607280671,32.893435691,-0.757540950675778,28,"UG201600000125_2013",-1.1307066679,"2013","2016","1236",0,1,0
"10396","UG201600000125",0.875607280671,32.893435691,-0.757540950675778,28,"UG201600000125_2006",-0.695655763149,"2006","2016","1236",0,0,0
"10397","UG201600000125",0.875607280671,32.893435691,-0.757540950675778,28,"UG201600000125_2008",-0.5617441535,"2008","2016","1236",0,0,0
"10398","UG201600000125",0.875607280671,32.893435691,-0.757540950675778,28,"UG201600000125_2009",-0.870313346386,"2009","2016","1236",0,0,0
"10400","UG201600000125",0.875607280671,32.893435691,-0.757540950675778,28,"UG201600000125_2016",-0.946277201176,"2016","2016","1236",0,1,0
"10404","UG201600000125",0.875607280671,32.893435691,-0.757540950675778,28,"UG201600000125_2011",-1.10952949524,"2011","2016","1236",0,1,0
"10405","UG201600000126",0.755486581632,33.0064054276,-0.677272313608903,27,"UG201600000126_2010",-1.04981172085,"2010","2016","1237",0,0,0
"10406","UG201600000126",0.755486581632,33.0064054276,-0.677272313608903,27,"UG201600000126_2013",-0.928744018078,"2013","2016","1237",0,1,0
"10407","UG201600000126",0.755486581632,33.0064054276,-0.677272313608903,27,"UG201600000126_2016",-0.530992150307,"2016","2016","1237",0,1,0
"10409","UG201600000126",0.755486581632,33.0064054276,-0.677272313608903,27,"UG201600000126_2015",-0.989951908588,"2015","2016","1237",0,1,0
"10411","UG201600000126",0.755486581632,33.0064054276,-0.677272313608903,27,"UG201600000126_2014",-1.08700501919,"2014","2016","1237",0,1,0
"10413","UG201600000126",0.755486581632,33.0064054276,-0.677272313608903,27,"UG201600000126_2011",-0.834934234619,"2011","2016","1237",0,1,0
"10414","UG201600000126",0.755486581632,33.0064054276,-0.677272313608903,27,"UG201600000126_2008",-0.652673721313,"2008","2016","1237",0,0,0
"10416","UG201600000126",0.755486581632,33.0064054276,-0.677272313608903,27,"UG201600000126_2006",-0.552943587303,"2006","2016","1237",0,0,0
"10419","UG201600000126",0.755486581632,33.0064054276,-0.677272313608903,27,"UG201600000126_2009",-0.836224555969,"2009","2016","1237",0,0,0
"10420","UG201600000126",0.755486581632,33.0064054276,-0.677272313608903,27,"UG201600000126_2007",-1.0108383894,"2007","2016","1237",0,0,0
"10421","UG201600000126",0.755486581632,33.0064054276,-0.677272313608903,27,"UG201600000126_2012",-0.331851065159,"2012","2016","1237",0,1,0
"10425","UG201600000128",0.451949068346,32.7207598033,1.14211508504303,26,"UG201600000128_2015",-0.275992333889,"2015","2016","1239",0,1,0
"10426","UG201600000128",0.451949068346,32.7207598033,1.14211508504303,26,"UG201600000128_2011",-1.01161897182,"2011","2016","1239",0,1,0
"10428","UG201600000128",0.451949068346,32.7207598033,1.14211508504303,26,"UG201600000128_2014",-0.0926249027252,"2014","2016","1239",0,1,0
"10429","UG201600000128",0.451949068346,32.7207598033,1.14211508504303,26,"UG201600000128_2010",-0.724259018898,"2010","2016","1239",0,0,0
"10431","UG201600000128",0.451949068346,32.7207598033,1.14211508504303,26,"UG201600000128_2012",-0.261314153671,"2012","2016","1239",0,1,0
"10432","UG201600000128",0.451949068346,32.7207598033,1.14211508504303,26,"UG201600000128_2007",-1.93506622314,"2007","2016","1239",0,0,0
"10433","UG201600000128",0.451949068346,32.7207598033,1.14211508504303,26,"UG201600000128_2009",-0.99950325489,"2009","2016","1239",0,0,0
"10434","UG201600000128",0.451949068346,32.7207598033,1.14211508504303,26,"UG201600000128_2016",0.0352616012096,"2016","2016","1239",0,1,0
"10435","UG201600000128",0.451949068346,32.7207598033,1.14211508504303,26,"UG201600000128_2006",-1.09611976147,"2006","2016","1239",0,0,0
"10437","UG201600000128",0.451949068346,32.7207598033,1.14211508504303,26,"UG201600000128_2008",-1.79918849468,"2008","2016","1239",0,0,0
"10438","UG201600000128",0.451949068346,32.7207598033,1.14211508504303,26,"UG201600000128_2013",-0.328173071146,"2013","2016","1239",0,1,0
"10439","UG201600000129",0.249784451877,32.8798505791,0.19301328438003,24,"UG201600000129_2013",-1.72055411339,"2013","2016","1240",1,1,1
"10440","UG201600000129",0.249784451877,32.8798505791,0.19301328438003,24,"UG201600000129_2008",-1.79817461967,"2008","2016","1240",1,0,0
"10442","UG201600000129",0.249784451877,32.8798505791,0.19301328438003,24,"UG201600000129_2009",-1.44103515148,"2009","2016","1240",1,0,0
"10444","UG201600000129",0.249784451877,32.8798505791,0.19301328438003,24,"UG201600000129_2016",-0.41917899251,"2016","2016","1240",1,1,1
"10445","UG201600000129",0.249784451877,32.8798505791,0.19301328438003,24,"UG201600000129_2007",-2.00711917877,"2007","2016","1240",1,0,0
"10446","UG201600000129",0.249784451877,32.8798505791,0.19301328438003,24,"UG201600000129_2015",-0.74879103899,"2015","2016","1240",1,1,1
"10447","UG201600000129",0.249784451877,32.8798505791,0.19301328438003,24,"UG201600000129_2012",-2.2687830925,"2012","2016","1240",1,1,1
"10450","UG201600000129",0.249784451877,32.8798505791,0.19301328438003,24,"UG201600000129_2014",-1.88452029228,"2014","2016","1240",1,1,1
"10451","UG201600000129",0.249784451877,32.8798505791,0.19301328438003,24,"UG201600000129_2011",-2.27598810196,"2011","2016","1240",1,1,1
"10454","UG201600000129",0.249784451877,32.8798505791,0.19301328438003,24,"UG201600000129_2010",-1.98026955128,"2010","2016","1240",1,0,0
"10455","UG201600000129",0.249784451877,32.8798505791,0.19301328438003,24,"UG201600000129_2006",-1.64010560513,"2006","2016","1240",1,0,0
"10456","UG201600000131",0.619267863473,32.884335151,0.314127965223865,28,"UG201600000131_2012",-1.61770951748,"2012","2016","1242",0,1,0
"10457","UG201600000131",0.619267863473,32.884335151,0.314127965223865,28,"UG201600000131_2013",-1.70974802971,"2013","2016","1242",0,1,0
"10458","UG201600000131",0.619267863473,32.884335151,0.314127965223865,28,"UG201600000131_2009",-1.88698935509,"2009","2016","1242",0,0,0
"10459","UG201600000131",0.619267863473,32.884335151,0.314127965223865,28,"UG201600000131_2011",-1.89438676834,"2011","2016","1242",0,1,0
"10460","UG201600000131",0.619267863473,32.884335151,0.314127965223865,28,"UG201600000131_2015",-1.56475913525,"2015","2016","1242",0,1,0
"10461","UG201600000131",0.619267863473,32.884335151,0.314127965223865,28,"UG201600000131_2014",-1.7672983408,"2014","2016","1242",0,1,0
"10462","UG201600000131",0.619267863473,32.884335151,0.314127965223865,28,"UG201600000131_2016",-1.71922004223,"2016","2016","1242",0,1,0
"10463","UG201600000131",0.619267863473,32.884335151,0.314127965223865,28,"UG201600000131_2006",-1.63559091091,"2006","2016","1242",0,0,0
"10464","UG201600000131",0.619267863473,32.884335151,0.314127965223865,28,"UG201600000131_2008",-1.89029419422,"2008","2016","1242",0,0,0
"10469","UG201600000131",0.619267863473,32.884335151,0.314127965223865,28,"UG201600000131_2007",-2.47281718254,"2007","2016","1242",0,0,0
"10471","UG201600000131",0.619267863473,32.884335151,0.314127965223865,28,"UG201600000131_2010",-2.04110908508,"2010","2016","1242",0,0,0
"10475","UG201600000132",0.602549187215,32.7833249044,0.000811674002477389,25,"UG201600000132_2007",-1.74781882763,"2007","2016","1243",0,0,0
"10476","UG201600000132",0.602549187215,32.7833249044,0.000811674002477389,25,"UG201600000132_2015",-1.14946782589,"2015","2016","1243",0,1,0
"10477","UG201600000132",0.602549187215,32.7833249044,0.000811674002477389,25,"UG201600000132_2016",-0.929970383644,"2016","2016","1243",0,1,0
"10479","UG201600000132",0.602549187215,32.7833249044,0.000811674002477389,25,"UG201600000132_2014",-1.15921783447,"2014","2016","1243",0,1,0
"10481","UG201600000132",0.602549187215,32.7833249044,0.000811674002477389,25,"UG201600000132_2012",-0.925518810749,"2012","2016","1243",0,1,0
"10482","UG201600000132",0.602549187215,32.7833249044,0.000811674002477389,25,"UG201600000132_2011",-1.69730591774,"2011","2016","1243",0,1,0
"10483","UG201600000132",0.602549187215,32.7833249044,0.000811674002477389,25,"UG201600000132_2010",-1.22224128246,"2010","2016","1243",0,0,0
"10484","UG201600000132",0.602549187215,32.7833249044,0.000811674002477389,25,"UG201600000132_2013",-1.12755644321,"2013","2016","1243",0,1,0
"10486","UG201600000132",0.602549187215,32.7833249044,0.000811674002477389,25,"UG201600000132_2008",-1.37677609921,"2008","2016","1243",0,0,0
"10487","UG201600000132",0.602549187215,32.7833249044,0.000811674002477389,25,"UG201600000132_2006",-0.924458801746,"2006","2016","1243",0,0,0
"10489","UG201600000132",0.602549187215,32.7833249044,0.000811674002477389,25,"UG201600000132_2009",-0.781020879745,"2009","2016","1243",0,0,0
"10490","UG201600000133",0.671262908124,32.7622231768,-0.27787803438176,30,"UG201600000133_2010",-2.05545401573,"2010","2016","1244",0,0,0
"10491","UG201600000133",0.671262908124,32.7622231768,-0.27787803438176,30,"UG201600000133_2014",-2.37616920471,"2014","2016","1244",0,1,0
"10492","UG201600000133",0.671262908124,32.7622231768,-0.27787803438176,30,"UG201600000133_2016",-2.14217877388,"2016","2016","1244",0,1,0
"10494","UG201600000133",0.671262908124,32.7622231768,-0.27787803438176,30,"UG201600000133_2015",-1.8590567112,"2015","2016","1244",0,1,0
"10495","UG201600000133",0.671262908124,32.7622231768,-0.27787803438176,30,"UG201600000133_2008",-2.34254813194,"2008","2016","1244",0,0,0
"10498","UG201600000133",0.671262908124,32.7622231768,-0.27787803438176,30,"UG201600000133_2009",-2.11728334427,"2009","2016","1244",0,0,0
"10499","UG201600000133",0.671262908124,32.7622231768,-0.27787803438176,30,"UG201600000133_2007",-2.6071164608,"2007","2016","1244",0,0,0
"10500","UG201600000133",0.671262908124,32.7622231768,-0.27787803438176,30,"UG201600000133_2012",-1.98368811607,"2012","2016","1244",0,1,0
"10501","UG201600000133",0.671262908124,32.7622231768,-0.27787803438176,30,"UG201600000133_2011",-2.5294649601,"2011","2016","1244",0,1,0
"10504","UG201600000133",0.671262908124,32.7622231768,-0.27787803438176,30,"UG201600000133_2013",-1.66463196278,"2013","2016","1244",0,1,0
"10506","UG201600000133",0.671262908124,32.7622231768,-0.27787803438176,30,"UG201600000133_2006",-1.80985152721,"2006","2016","1244",0,0,0
"10507","UG201600000146",0.364068794211,33.1967480629,-0.599427898449522,13,"UG201600000146_2010",-1.53518545628,"2010","2016","1257",0,0,0
"10509","UG201600000146",0.364068794211,33.1967480629,-0.599427898449522,13,"UG201600000146_2009",-1.28603482246,"2009","2016","1257",0,0,0
"10510","UG201600000146",0.364068794211,33.1967480629,-0.599427898449522,13,"UG201600000146_2011",-1.59911596775,"2011","2016","1257",0,1,0
"10512","UG201600000146",0.364068794211,33.1967480629,-0.599427898449522,13,"UG201600000146_2015",-0.851352453232,"2015","2016","1257",0,1,0
"10514","UG201600000146",0.364068794211,33.1967480629,-0.599427898449522,13,"UG201600000146_2013",-1.36278700829,"2013","2016","1257",0,1,0
"10516","UG201600000146",0.364068794211,33.1967480629,-0.599427898449522,13,"UG201600000146_2006",-1.07243049145,"2006","2016","1257",0,0,0
"10517","UG201600000146",0.364068794211,33.1967480629,-0.599427898449522,13,"UG201600000146_2007",-1.63025331497,"2007","2016","1257",0,0,0
"10518","UG201600000146",0.364068794211,33.1967480629,-0.599427898449522,13,"UG201600000146_2012",-0.88013458252,"2012","2016","1257",0,1,0
"10520","UG201600000146",0.364068794211,33.1967480629,-0.599427898449522,13,"UG201600000146_2008",-1.32454776764,"2008","2016","1257",0,0,0
"10522","UG201600000146",0.364068794211,33.1967480629,-0.599427898449522,13,"UG201600000146_2014",-1.6055842638,"2014","2016","1257",0,1,0
"10523","UG201600000146",0.364068794211,33.1967480629,-0.599427898449522,13,"UG201600000146_2016",-1.44696950912,"2016","2016","1257",0,1,0
"10524","UG201600000148",0.421978327249,33.8933718694,-0.727870477051208,30,"UG201600000148_2007",-2.29189348221,"2007","2016","1259",0,0,0
"10526","UG201600000148",0.421978327249,33.8933718694,-0.727870477051208,30,"UG201600000148_2011",-2.51226663589,"2011","2016","1259",0,1,0
"10528","UG201600000148",0.421978327249,33.8933718694,-0.727870477051208,30,"UG201600000148_2015",-1.86448895931,"2015","2016","1259",0,1,0
"10530","UG201600000148",0.421978327249,33.8933718694,-0.727870477051208,30,"UG201600000148_2014",-2.39370775223,"2014","2016","1259",0,1,0
"10531","UG201600000148",0.421978327249,33.8933718694,-0.727870477051208,30,"UG201600000148_2016",-2.37178301811,"2016","2016","1259",0,1,0
"10533","UG201600000148",0.421978327249,33.8933718694,-0.727870477051208,30,"UG201600000148_2006",-2.25645112991,"2006","2016","1259",0,0,0
"10534","UG201600000148",0.421978327249,33.8933718694,-0.727870477051208,30,"UG201600000148_2009",-2.30900239944,"2009","2016","1259",0,0,0
"10535","UG201600000148",0.421978327249,33.8933718694,-0.727870477051208,30,"UG201600000148_2012",-2.35852432251,"2012","2016","1259",0,1,0
"10537","UG201600000148",0.421978327249,33.8933718694,-0.727870477051208,30,"UG201600000148_2010",-2.36477518082,"2010","2016","1259",0,0,0
"10539","UG201600000148",0.421978327249,33.8933718694,-0.727870477051208,30,"UG201600000148_2013",-2.30505943298,"2013","2016","1259",0,1,0
"10540","UG201600000148",0.421978327249,33.8933718694,-0.727870477051208,30,"UG201600000148_2008",-2.16302084923,"2008","2016","1259",0,0,0
"10542","UG201600000153",0.527984121757,33.650847263,-1.07268072205673,23,"UG201600000153_2016",-1.44945108891,"2016","2016","1264",0,1,0
"10545","UG201600000153",0.527984121757,33.650847263,-1.07268072205673,23,"UG201600000153_2013",-1.87299847603,"2013","2016","1264",0,1,0
"10546","UG201600000153",0.527984121757,33.650847263,-1.07268072205673,23,"UG201600000153_2015",-2.0060338974,"2015","2016","1264",0,1,0
"10547","UG201600000153",0.527984121757,33.650847263,-1.07268072205673,23,"UG201600000153_2010",-2.15113663673,"2010","2016","1264",0,0,0
"10548","UG201600000153",0.527984121757,33.650847263,-1.07268072205673,23,"UG201600000153_2007",-1.91621351242,"2007","2016","1264",0,0,0
"10549","UG201600000153",0.527984121757,33.650847263,-1.07268072205673,23,"UG201600000153_2011",-1.94662857056,"2011","2016","1264",0,1,0
"10550","UG201600000153",0.527984121757,33.650847263,-1.07268072205673,23,"UG201600000153_2009",-1.94003689289,"2009","2016","1264",0,0,0
"10551","UG201600000153",0.527984121757,33.650847263,-1.07268072205673,23,"UG201600000153_2006",-1.72431075573,"2006","2016","1264",0,0,0
"10554","UG201600000153",0.527984121757,33.650847263,-1.07268072205673,23,"UG201600000153_2012",-2.29236602783,"2012","2016","1264",0,1,0
"10555","UG201600000153",0.527984121757,33.650847263,-1.07268072205673,23,"UG201600000153_2008",-2.19607782364,"2008","2016","1264",0,0,0
"10556","UG201600000153",0.527984121757,33.650847263,-1.07268072205673,23,"UG201600000153_2014",-1.64446365833,"2014","2016","1264",0,1,0
"10560","UG201600000154",0.490952467658,33.7625897148,-1.16872164646858,23,"UG201600000154_2009",-1.76590096951,"2009","2016","1265",0,0,0
"10561","UG201600000154",0.490952467658,33.7625897148,-1.16872164646858,23,"UG201600000154_2015",-2.00614929199,"2015","2016","1265",0,1,0
"10562","UG201600000154",0.490952467658,33.7625897148,-1.16872164646858,23,"UG201600000154_2010",-1.86396729946,"2010","2016","1265",0,0,0
"10563","UG201600000154",0.490952467658,33.7625897148,-1.16872164646858,23,"UG201600000154_2008",-0.778520107269,"2008","2016","1265",0,0,0
"10564","UG201600000154",0.490952467658,33.7625897148,-1.16872164646858,23,"UG201600000154_2007",-1.48625326157,"2007","2016","1265",0,0,0
"10565","UG201600000154",0.490952467658,33.7625897148,-1.16872164646858,23,"UG201600000154_2014",-1.54005515575,"2014","2016","1265",0,1,0
"10567","UG201600000154",0.490952467658,33.7625897148,-1.16872164646858,23,"UG201600000154_2013",-1.67363095284,"2013","2016","1265",0,1,0
"10569","UG201600000154",0.490952467658,33.7625897148,-1.16872164646858,23,"UG201600000154_2006",-1.40922164917,"2006","2016","1265",0,0,0
"10570","UG201600000154",0.490952467658,33.7625897148,-1.16872164646858,23,"UG201600000154_2012",-0.959997832775,"2012","2016","1265",0,1,0
"10572","UG201600000154",0.490952467658,33.7625897148,-1.16872164646858,23,"UG201600000154_2016",-1.90667212009,"2016","2016","1265",0,1,0
"10574","UG201600000154",0.490952467658,33.7625897148,-1.16872164646858,23,"UG201600000154_2011",-1.97168421745,"2011","2016","1265",0,1,0
"10575","UG201600000155",0.672283222565,33.6296898869,-0.0152032724649107,15,"UG201600000155_2016",-1.15967571735,"2016","2016","1266",0,1,0
"10577","UG201600000155",0.672283222565,33.6296898869,-0.0152032724649107,15,"UG201600000155_2011",-1.65620481968,"2011","2016","1266",0,1,0
"10579","UG201600000155",0.672283222565,33.6296898869,-0.0152032724649107,15,"UG201600000155_2015",-1.78757703304,"2015","2016","1266",0,1,0
"10580","UG201600000155",0.672283222565,33.6296898869,-0.0152032724649107,15,"UG201600000155_2009",-1.7285194397,"2009","2016","1266",0,0,0
"10581","UG201600000155",0.672283222565,33.6296898869,-0.0152032724649107,15,"UG201600000155_2014",-1.71292662621,"2014","2016","1266",0,1,0
"10582","UG201600000155",0.672283222565,33.6296898869,-0.0152032724649107,15,"UG201600000155_2013",-1.97097086906,"2013","2016","1266",0,1,0
"10583","UG201600000155",0.672283222565,33.6296898869,-0.0152032724649107,15,"UG201600000155_2006",-1.5810598135,"2006","2016","1266",0,0,0
"10586","UG201600000155",0.672283222565,33.6296898869,-0.0152032724649107,15,"UG201600000155_2007",-1.77595508099,"2007","2016","1266",0,0,0
"10587","UG201600000155",0.672283222565,33.6296898869,-0.0152032724649107,15,"UG201600000155_2012",-2.08018350601,"2012","2016","1266",0,1,0
"10589","UG201600000155",0.672283222565,33.6296898869,-0.0152032724649107,15,"UG201600000155_2008",-1.43344950676,"2008","2016","1266",0,0,0
"10591","UG201600000155",0.672283222565,33.6296898869,-0.0152032724649107,15,"UG201600000155_2010",-2.07542467117,"2010","2016","1266",0,0,0
"10592","UG201600000158",0.591051639736,33.5195139687,0.901153391021214,24,"UG201600000158_2009",-0.767200827599,"2009","2016","1269",1,0,0
"10595","UG201600000158",0.591051639736,33.5195139687,0.901153391021214,24,"UG201600000158_2016",-1.11039400101,"2016","2016","1269",1,1,1
"10596","UG201600000158",0.591051639736,33.5195139687,0.901153391021214,24,"UG201600000158_2015",-1.34677290916,"2015","2016","1269",1,1,1
"10597","UG201600000158",0.591051639736,33.5195139687,0.901153391021214,24,"UG201600000158_2008",-1.66406214237,"2008","2016","1269",1,0,0
"10599","UG201600000158",0.591051639736,33.5195139687,0.901153391021214,24,"UG201600000158_2007",-1.48818659782,"2007","2016","1269",1,0,0
"10600","UG201600000158",0.591051639736,33.5195139687,0.901153391021214,24,"UG201600000158_2012",-0.302957504988,"2012","2016","1269",1,1,1
